date,depth_group,mean_ph,std_ph,measurement_count
2018-01-11,Deep,9.220462929248448,0.11479012076909353,22
2018-02-07,Surface,8.891050279925881,0.029942971210814608,10
2018-02-07,Mid-Depth,8.794570680776163,0.028017783803683926,10
2018-02-07,Lower Photic,8.808821776085846,0.005402138016850541,10
2018-02-07,Deep,8.719200621442546,0.09185317744589265,22
2018-03-13,Surface,8.921379204217654,0.015521321126085985,10
2018-03-13,Mid-Depth,8.779500108991439,0.03025270755023843,10
2018-03-13,Lower Photic,8.659646438533736,0.08730939784623062,10
2018-03-13,Deep,8.398874439808028,0.09171801340988073,22
2018-04-10,Surface,8.775691837871722,0.005013103692828464,10
2018-04-10,Mid-Depth,8.640576691963883,0.07953762142155031,10
2018-04-10,Lower Photic,8.298800437755183,0.22390757668833222,10
2018-04-10,Deep,8.112837313427859,0.07612578688662457,22
2018-05-15,Surface,8.840345333333152,0.045000935550691075,10
2018-05-15,Mid-Depth,8.517717463335956,0.15342580289702815,10
2018-05-15,Lower Photic,8.002166700168837,0.09171643176357906,10
2018-05-15,Deep,7.936285110960304,0.021180651058664582,22
2018-06-12,Surface,8.91840521577439,0.005846741404722671,10
2018-06-12,Mid-Depth,8.852357987897685,0.07929662841853653,10
2018-06-12,Lower Photic,8.225453284911206,0.18933759608602202,10
2018-06-12,Deep,7.945360313298534,0.05018599501030525,22
2018-07-17,Surface,8.880654588999999,0.008344976870797332,10
2018-07-17,Mid-Depth,8.863271948,0.006994765568567685,10
2018-07-17,Lower Photic,8.759926899,0.09342188573954885,10
2018-07-17,Deep,7.9965853439214705,0.16150702119348734,22
2018-08-14,Surface,8.92038111455692,0.011037403390112355,10
2018-08-14,Mid-Depth,8.844966254815592,0.03810864114495402,10
2018-08-14,Lower Photic,8.608454635697694,0.032810684093786256,10
2018-08-14,Deep,8.049588217364281,0.1891761518196304,22
2018-09-11,Surface,8.838192569059117,0.02382400347862219,10
2018-09-11,Mid-Depth,8.688811521561863,0.12071938931996026,10
2018-09-11,Lower Photic,8.185289126242427,0.1569394534055998,10
2018-09-11,Deep,7.821106937115162,0.10775894527667201,22
2018-09-24,Surface,9.02141289103906,0.05251397224443567,10
2018-09-24,Mid-Depth,8.919309991820452,0.03520870509848869,10
2018-09-24,Lower Photic,8.304270154516896,0.28648349301811454,10
2018-09-24,Deep,7.766714092746718,0.08070373860986879,22
2018-11-14,Surface,8.852648259627511,0.0289832217491038,10
2018-11-14,Mid-Depth,8.790706804300843,0.022442881504655506,10
2018-11-14,Lower Photic,8.725811512873936,0.0064723466383020305,10
2018-11-14,Deep,7.912838746289986,0.31150751103190066,22
2018-12-12,Surface,8.676075215531942,0.04550201326496401,10
2018-12-12,Mid-Depth,8.615440249407254,0.005711486215461763,10
2018-12-12,Lower Photic,8.599289191534112,0.006137613884437235,10
2018-12-12,Deep,8.46777111563057,0.1352463312069418,22
2019-02-12,Surface,8.497697246313018,0.02857512256982946,10
2019-02-12,Mid-Depth,8.339603536175858,0.07038223315222322,10
2019-02-12,Lower Photic,8.242238519389108,0.00994072350725754,10
2019-02-12,Deep,8.186175639011905,0.029794740144645,22
2019-03-12,Surface,8.708772872139386,0.01220895746804245,10
2019-03-12,Mid-Depth,8.593959602557291,0.053101739096212866,10
2019-03-12,Lower Photic,8.269856682906076,0.14686252444282127,10
2019-03-12,Deep,8.073915780625926,0.02714867811452491,22
2019-04-09,Surface,8.75340654469063,0.01445847713126901,10
2019-04-09,Mid-Depth,8.392549714649395,0.16028168167419904,10
2019-04-09,Lower Photic,8.065357496298699,0.08549925865731908,10
2019-04-09,Deep,7.619377198728706,0.132574574268071,22
2019-05-14,Surface,8.716161317920578,0.0253228577816155,10
2019-05-14,Mid-Depth,8.62755968920068,0.07007836356378351,10
2019-05-14,Lower Photic,8.110585970494906,0.15542003835289808,10
2019-05-14,Deep,7.821089163971652,0.07129142288797007,22
2019-06-12,Surface,8.811402970470397,0.021716226697344364,10
2019-06-12,Mid-Depth,8.655031155333129,0.0949237862165499,10
2019-06-12,Lower Photic,8.019252729276438,0.17857644035667908,10
2019-06-12,Deep,7.746593821711352,0.08932971430577916,22
2019-07-12,Surface,8.783167602581928,0.008195578615777122,10
2019-07-12,Mid-Depth,8.52246658168685,0.04049897720220217,10
2019-07-12,Lower Photic,7.976717050978488,0.2831953907749605,10
2019-07-12,Deep,7.503307276393602,0.14135668796525985,22
2019-08-13,Surface,8.807352946033737,0.029267797516555866,10
2019-08-13,Mid-Depth,8.372629711910635,0.09882979714090996,10
2019-08-13,Lower Photic,7.8774683659772124,0.28188122887838885,10
2019-08-13,Deep,7.1446744764501995,0.18045748588138416,22
2019-09-10,Surface,8.903791597257257,0.03206410848236744,10
2019-09-10,Mid-Depth,8.817169345994515,0.04489124528868154,10
2019-09-10,Lower Photic,8.507401135709161,0.3062737652968174,10
2019-09-10,Deep,7.7957832785920145,0.06965575101337831,22
2020-02-11,Surface,8.71440303178033,0.06584987269293607,10
2020-02-11,Mid-Depth,8.52407397771357,0.03354817404766523,10
2020-02-11,Lower Photic,8.327680282359578,0.06305211203586941,10
2020-02-11,Deep,8.079211865088844,0.10589972463725326,22
2020-05-12,Surface,8.711675063940195,0.016502721800534574,10
2020-05-12,Mid-Depth,8.383974347302678,0.12081107152696682,10
2020-05-12,Lower Photic,7.7724100204737,0.3007097697217075,10
2020-05-12,Deep,7.300672442745069,0.1412959780904012,22
2020-06-09,Surface,8.626713764802945,0.09532330141797016,10
2020-06-09,Mid-Depth,8.21346056101726,0.14400870652276657,10
2020-06-09,Lower Photic,7.700576955467073,0.2824562954921679,10
2020-06-09,Deep,7.154176085024995,0.15170358675130557,22
2020-07-14,Surface,8.605098355901228,0.20010450035783983,10
2020-07-14,Mid-Depth,7.866086690034807,0.12152128815517582,10
2020-07-14,Lower Photic,7.164699306723898,0.36348715898736855,10
2020-07-14,Deep,6.4797759669039285,0.3268154932976576,22
2020-08-11,Surface,8.69748709451255,0.14635141276308364,10
2020-08-11,Mid-Depth,8.347161507270508,0.04973253017207881,10
2020-08-11,Lower Photic,7.748027104810413,0.4077333684608501,10
2020-08-11,Deep,6.981227903224448,0.19658842128283222,22
2020-09-08,Surface,8.616837644628717,0.044142755368939,10
2020-09-08,Mid-Depth,8.427501418435755,0.07388466648912079,10
2020-09-08,Lower Photic,7.952292236419207,0.30244539171000034,10
2020-09-08,Deep,7.178490029670394,0.18130239316004457,22
2020-10-13,Surface,8.632666991678317,0.17416639279884208,10
2020-10-13,Mid-Depth,7.966294387019092,0.1378635609269762,10
2020-10-13,Lower Photic,7.606617912186901,0.14197839514926755,10
2020-10-13,Deep,6.7559709824212435,0.28518525176565535,22
2020-11-10,Surface,8.45665415137645,0.18583722412148054,10
2020-11-10,Mid-Depth,7.990055198842688,0.11014127533517264,10
2020-11-10,Lower Photic,7.743321887740012,0.09833996075884485,10
2020-11-10,Deep,6.997399778976487,0.36081951837882276,22
2020-12-08,Surface,8.14912562335805,0.02794389328506431,10
2020-12-08,Mid-Depth,7.968435266145919,0.05279630163865321,10
2020-12-08,Lower Photic,7.8822962186485785,0.047733889479905374,10
2020-12-08,Deep,7.611545059139501,0.23205294986555428,22
2021-01-19,Surface,8.10216182166771,0.10027863180811258,10
2021-01-19,Mid-Depth,7.939919003233223,0.032037684961646586,10
2021-01-19,Lower Photic,7.790979522307735,0.06551285233205022,10
2021-01-19,Deep,7.601533319941902,0.08913820107485104,22
2021-02-16,Surface,8.412557159105255,0.12808780817622104,10
2021-02-16,Mid-Depth,8.152206463081082,0.06398095233526062,10
2021-02-16,Lower Photic,7.991451356988105,0.03936916234406498,10
2021-02-16,Deep,7.813735599496027,0.09518475249560938,22
2021-03-16,Surface,8.617984164464692,0.023850861506103573,10
2021-03-16,Mid-Depth,8.41657826594078,0.17067949067101226,10
2021-03-16,Lower Photic,7.97985216959203,0.09386062193222316,10
2021-03-16,Deep,7.800332578414722,0.03968869235304713,22
2021-04-13,Surface,8.617276117968466,0.046239604741002804,10
2021-04-13,Mid-Depth,8.490408154093284,0.04072515260005543,10
2021-04-13,Lower Photic,8.339260539791429,0.062471294155685565,10
2021-04-13,Deep,8.01813157031061,0.057768405306734966,22
2021-05-11,Surface,9.196334671022356,0.18652516016331105,10
2021-05-11,Mid-Depth,8.686566864979387,0.1495489758005773,10
2021-05-11,Lower Photic,8.227443168228294,0.09364735912828417,10
2021-05-11,Deep,8.044658000041581,0.06473114350309879,22
2021-06-08,Surface,8.701769712911908,0.1762108483853195,10
2021-06-08,Mid-Depth,8.164088295670158,0.19826629301461146,10
2021-06-08,Lower Photic,7.508044724665043,0.1441640974237579,10
2021-06-08,Deep,7.163887473659273,0.15759218325637342,22
2021-07-13,Surface,8.790574089420682,0.023309830187225215,10
2021-07-13,Mid-Depth,8.139767190772693,0.3159293603523895,10
2021-07-13,Lower Photic,7.328359039502503,0.30317918189568643,10
2021-07-13,Deep,6.821691548001204,0.22268701610288105,22
2021-08-10,Surface,8.81867005723878,0.10836948431035669,10
2021-08-10,Mid-Depth,8.274745714797737,0.06862685954095403,10
2021-08-10,Lower Photic,7.834496882963904,0.27818909889435023,10
2021-08-10,Deep,7.055353744288192,0.19223364081361005,22
2021-09-07,Surface,8.460061440855526,0.3673637068359742,10
2021-09-07,Mid-Depth,7.941553032729457,0.02831485312721941,10
2021-09-07,Lower Photic,7.571098429885856,0.2666297692752282,10
2021-09-07,Deep,6.818276756363099,0.2634352660069075,22
2021-10-12,Surface,8.439161917933353,0.2892502563396405,10
2021-10-12,Mid-Depth,7.381892311371198,0.1920746051974653,10
2021-10-12,Lower Photic,6.846809061609268,0.18881992611220572,10
2021-10-12,Deep,6.2046426265934125,0.3653528851218429,22
2021-11-09,Surface,8.523957968296644,0.16349227564832408,10
2021-11-09,Mid-Depth,7.895403876132072,0.10057636753401213,10
2021-11-09,Lower Photic,7.610040771435601,0.06947823552119811,10
2021-11-09,Deep,6.905632785602112,0.3202527260715605,22
2021-12-07,Surface,8.485185921378559,0.13209188454857415,10
2021-12-07,Mid-Depth,8.34657168525904,0.041073591594099214,10
2021-12-07,Lower Photic,8.205830431552096,0.03040673404528083,10
2021-12-07,Deep,8.121347648368031,0.06957629566958809,22
2022-01-18,Surface,8.443497405877482,0.10416393299733734,10
2022-01-18,Mid-Depth,7.896820311634963,0.12069119252670583,10
2022-01-18,Lower Photic,7.6487606905564665,0.07280970306027314,10
2022-01-18,Deep,7.39700155642692,0.12392522293344599,22
2022-02-08,Surface,8.601195844553827,0.04466120529677262,10
2022-02-08,Mid-Depth,7.9919841416092705,0.16478141882358702,10
2022-02-08,Lower Photic,7.664514325812971,0.07286334704183563,10
2022-02-08,Deep,7.52901286788019,0.08733977367220186,22
2022-03-08,Surface,7.818140404790677,0.01842613948284714,10
2022-03-08,Mid-Depth,7.76624073807469,0.012361198345360721,10
2022-03-08,Lower Photic,7.755379972720448,0.004422652251589509,10
2022-03-08,Deep,7.726128169603262,0.04949185519459261,22
2022-04-05,Surface,8.186896191007225,0.20506653833233932,10
2022-04-05,Mid-Depth,7.773333657727274,0.06248036947802051,10
2022-04-05,Lower Photic,7.419239627668167,0.14551460325381235,10
2022-04-05,Deep,7.293737360979855,0.10771423310577039,22
2022-05-10,Surface,8.508604717116302,0.07425102619306724,10
2022-05-10,Mid-Depth,8.106056949868748,0.15808007094589518,10
2022-05-10,Lower Photic,7.629428319188326,0.17230637061587922,10
2022-05-10,Deep,7.250936763111105,0.13242300304225818,22
2022-06-14,Surface,8.686991704305683,0.061045845396187674,10
2022-06-14,Mid-Depth,8.018405276524463,0.30718769249225186,10
2022-06-14,Lower Photic,7.353183471888464,0.29405577164975505,10
2022-06-14,Deep,6.718536309788487,0.24617146749510097,22
2022-07-12,Surface,8.623072322266845,0.23592052956385376,10
2022-07-12,Mid-Depth,8.006605659726512,0.09891986268767894,10
2022-07-12,Lower Photic,7.511261952516783,0.24941957927244496,10
2022-07-12,Deep,7.018226676340134,0.17616746683801032,22
2022-08-09,Surface,7.996239282129925,0.29435444116145265,10
2022-08-09,Mid-Depth,7.623406626006663,0.0721225586179926,10
2022-08-09,Lower Photic,7.402694098589746,0.13987100224670007,10
2022-08-09,Deep,6.635874307531373,0.3202389278447628,22
2022-09-06,Surface,8.735566499468508,0.04603333780398155,10
2022-09-06,Mid-Depth,8.394361921326968,0.16111378577039387,10
2022-09-06,Lower Photic,7.8695547209986145,0.19615380972050026,10
2022-09-06,Deep,7.08640517640342,0.24893557953184822,22
2022-10-18,Surface,8.618268004910682,0.022686688786690182,10
2022-10-18,Mid-Depth,7.797636799307895,0.2209106726445709,10
2022-10-18,Lower Photic,7.459437624701636,0.1381449405024548,10
2022-10-18,Deep,6.552496912347763,0.4501021862889378,22
2022-11-08,Surface,8.473295126734659,0.08518092892436764,10
2022-11-08,Mid-Depth,8.342123769794235,0.04142091000884724,10
2022-11-08,Lower Photic,8.162074171824395,0.11395305031993624,10
2022-11-08,Deep,7.479832725263178,0.24687135773291494,22
2022-12-06,Surface,8.473870870849122,0.11234573298540762,10
2022-12-06,Mid-Depth,7.8390387091347025,0.11475813519295741,10
2022-12-06,Lower Photic,7.533497179858929,0.08500214142234874,10
2022-12-06,Deep,7.304393970958902,0.1932324946795411,22
2023-01-17,Surface,8.05742321351455,0.28110050621460403,10
2023-01-17,Mid-Depth,7.500367870173849,0.13866721643053753,10
2023-01-17,Lower Photic,7.213929122819954,0.09264971738321125,10
2023-01-17,Deep,7.220624496024356,0.1717395456008278,22
2023-02-14,Surface,7.617233086385653,0.20359160749223504,10
2023-02-14,Mid-Depth,7.166284961077499,0.14021751331962565,10
2023-02-14,Lower Photic,6.842219082819604,0.23073573093865068,10
2023-02-14,Deep,6.257852135300104,0.3759393765584907,22
2023-03-14,Surface,8.23091705614107,0.06232121992158715,10
2023-03-14,Mid-Depth,7.761768658510901,0.10792090415156087,10
2023-03-14,Lower Photic,7.411533569919653,0.1293538930996516,10
2023-03-14,Deep,6.99960471317375,0.20845781746660197,22
2023-04-11,Surface,8.08301491558369,0.09236587692899564,10
2023-04-11,Mid-Depth,7.525652487433329,0.20712805863219858,10
2023-04-11,Lower Photic,7.242870635532194,0.11673624778437737,10
2023-04-11,Deep,6.546955771762196,0.33040672713144603,22
2023-05-09,Surface,7.509066357782487,0.3979397861093452,10
2023-05-09,Mid-Depth,7.063670897897576,0.11995688699934652,10
2023-05-09,Lower Photic,6.604859041917547,0.09383739518357292,10
2023-05-09,Deep,6.230406397695668,0.38642021298994733,22
2023-06-13,Surface,8.478696614769571,0.11122932761418447,10
2023-06-13,Mid-Depth,8.074114354269634,0.134692360291701,10
2023-06-13,Lower Photic,7.433627216531202,0.23363274037679113,10
2023-06-13,Deep,6.874552264568025,0.23554569709354947,22
2023-07-18,Surface,7.963983282986677,0.28221624421393776,10
2023-07-18,Mid-Depth,7.400906052751113,0.11035540964252069,10
2023-07-18,Lower Photic,7.194161639013544,0.16689954374507748,10
2023-07-18,Deep,6.179677355282586,0.4616774403969606,22
2023-08-16,Surface,8.005407684527714,0.4571366627074226,10
2023-08-16,Mid-Depth,7.1943962344884085,0.22565481711831836,10
2023-08-16,Lower Photic,6.6796068048101205,0.19433846314932696,10
2023-08-16,Deep,6.007619517222573,0.4473943837965164,22
2023-09-05,Surface,8.507137021142292,0.1786793640801735,10
2023-09-05,Mid-Depth,7.52270113962094,0.2379201195238594,10
2023-09-05,Lower Photic,6.7797028742921785,0.23598874154540195,10
2023-09-05,Deep,6.033430455329412,0.4650504997817848,22
2023-10-18,Surface,9.50335046020476,0.030421516819824385,10
2023-10-18,Mid-Depth,9.476480059773621,0.00638628053307544,10
2023-10-18,Lower Photic,9.400332529415477,0.10269098909062119,10
2023-10-18,Deep,8.520064604855639,0.15960275565792806,22
2023-11-14,Surface,8.148195976095923,0.278733311616287,10
2023-11-14,Mid-Depth,7.42052275414774,0.16530106028004896,10
2023-11-14,Lower Photic,7.271787700404606,0.08455608733330551,10
2023-11-14,Deep,6.72316821273082,0.5025807462366763,22
2023-12-05,Surface,8.285028243577896,0.17871069197093983,10
2023-12-05,Mid-Depth,8.05432393875876,0.06725560789508045,10
2023-12-05,Lower Photic,7.865226781201402,0.03580035159179002,10
2023-12-05,Deep,7.54433030858441,0.295320449419281,22
