date,depth_group,mean_chlorophyll_a,std_chlorophyll_a,measurement_count
2014-12-09,Deep,0.7206659517294927,1.0802168069049929,23
2015-01-14,Surface,1.9629999999999999,0.1929334945864335,10
2015-01-14,Mid-Depth,2.3369999999999997,0.0573585215987999,10
2015-01-14,Lower Photic,2.4375,0.22129982176023352,10
2015-01-14,Deep,1.1804106482919157,1.0898494894883677,23
2015-02-11,Surface,5.936,0.31113412613283753,10
2015-02-11,Mid-Depth,6.577500000000001,0.2375014619838043,10
2015-02-11,Lower Photic,4.25,1.1998611030726292,10
2015-02-11,Deep,0.7868949022794783,0.24639539966414473,23
2015-03-11,Surface,1.9279999999999997,0.6273542327372418,10
2015-03-11,Mid-Depth,3.2090000000000005,0.383389850906069,10
2015-03-11,Lower Photic,5.943999999999999,0.965185071487444,10
2015-03-11,Deep,1.4553441449978404,1.096849789573888,23
2015-04-14,Surface,0.29200000000000004,0.06679986693266854,10
2015-04-14,Mid-Depth,0.642,0.13036700332352338,10
2015-04-14,Lower Photic,0.8020000000000002,0.013984117975601992,10
2015-04-14,Deep,0.23014209782596418,0.21779890319971515,23
2015-05-05,Surface,0.534,0.11276327219248097,10
2015-05-05,Mid-Depth,0.7294999999999999,0.03654905379532192,10
2015-05-05,Lower Photic,0.9530000000000001,0.19872090982078358,10
2015-05-05,Deep,0.23067538079164576,0.2768167989907596,23
2015-06-09,Surface,0.29800000000000004,0.03765338999051449,10
2015-06-09,Mid-Depth,0.5020000000000001,0.062146779660914246,10
2015-06-09,Lower Photic,0.679,0.056852636018237736,10
2015-06-09,Deep,0.1890293855957003,0.1783824418864034,23
2015-07-15,Surface,0.445,0.0724568837309472,10
2015-07-15,Mid-Depth,0.631,0.051088159097779196,10
2015-07-15,Lower Photic,0.8959999999999999,0.0875848794662133,10
2015-07-15,Deep,0.27741431243261483,0.3330566661052053,23
2015-08-11,Surface,1.0407418646277504,0.38371362965086303,10
2015-08-11,Mid-Depth,1.8045000000000002,0.0454880936802881,10
2015-08-11,Lower Photic,1.41,0.3060864075533066,10
2015-08-11,Deep,0.3502468745546836,0.29049858047515065,23
2015-09-09,Surface,2.314,0.4228001892147164,10
2015-09-09,Mid-Depth,2.9119999999999995,0.21853298759378792,10
2015-09-09,Lower Photic,2.3024999999999993,0.7949580701730962,10
2015-09-09,Deep,0.33758244211524824,0.24111630290133185,23
2015-10-07,Surface,1.2319675632394573,0.25359399756054357,10
2015-10-07,Mid-Depth,1.654,0.02024845673131661,10
2015-10-07,Lower Photic,1.4120000000000001,0.3688661304893988,10
2015-10-07,Deep,0.28590627285485043,0.14568996339124526,23
2015-12-08,Surface,2.0599999999999996,0.32873494895837685,10
2015-12-08,Mid-Depth,2.203,0.11690927156465297,10
2015-12-08,Lower Photic,2.2059999999999995,0.14841383583300666,10
2015-12-08,Deep,0.38421036700358735,0.434064424859865,23
2016-01-20,Surface,1.983,0.20981738091333935,10
2016-01-20,Mid-Depth,2.3775000000000004,0.42259285633127097,10
2016-01-20,Lower Photic,2.313,0.47925984601257804,10
2016-01-20,Deep,0.44468115942028974,0.516221239845167,23
2016-02-17,Surface,4.158499999999999,0.18248363701378215,10
2016-02-17,Mid-Depth,4.01,0.32304110505561906,10
2016-02-17,Lower Photic,2.919666666666667,0.2869983008509946,10
2016-02-17,Deep,0.518231884057971,0.6742071170752915,23
2016-03-01,Surface,3.2560000000000002,0.5147954166342726,10
2016-03-01,Mid-Depth,3.8579999999999997,0.03425395354310711,10
2016-03-01,Lower Photic,4.151999999999999,0.1796787256311789,10
2016-03-01,Deep,0.8043131230409131,1.0555664355576617,23
2016-03-09,Surface,3.1454999999999997,0.14941459842405694,10
2016-03-09,Mid-Depth,3.8810000000000002,0.3000907270217533,10
2016-03-09,Lower Photic,2.8644999999999996,1.2820219490234077,10
2016-03-09,Deep,0.43602898550724634,0.42746176996103047,23
2016-04-13,Surface,2.1990000000000003,0.5105215198424277,10
2016-04-13,Mid-Depth,2.5679999999999996,0.18316962387664362,10
2016-04-13,Lower Photic,1.7860000000000003,0.5663960137963936,10
2016-04-13,Deep,0.23926747195620549,0.16007702247864272,23
2016-05-18,Surface,0.45199999999999996,0.06545566777937908,10
2016-05-18,Mid-Depth,0.74,0.17403703309608817,10
2016-05-18,Lower Photic,1.094,0.12321616055624447,10
2016-05-18,Deep,0.12202173913043479,0.11751484222128068,23
2016-06-15,Surface,0.5575,0.15725510060620185,10
2016-06-15,Mid-Depth,0.8619999999999999,0.080938934457473,10
2016-06-15,Lower Photic,1.392,0.3686853521485345,10
2016-06-15,Deep,0.2281304347826087,0.2578953308882466,23
2016-07-13,Surface,0.398,0.10358034991681044,10
2016-07-13,Mid-Depth,0.666,0.024129281427805127,10
2016-07-13,Lower Photic,0.8350000000000002,0.1040566085252531,10
2016-07-13,Deep,0.14402898550724635,0.2092179983625286,23
2016-08-10,Surface,0.374,0.13566298111291983,10
2016-08-10,Mid-Depth,0.8029999999999999,0.09381423725166192,10
2016-08-10,Lower Photic,1.05125,0.051495010545790844,10
2016-08-10,Deep,0.1478478260869565,0.21939878198838883,23
2016-09-07,Surface,0.43,0.1262370883264336,10
2016-09-07,Mid-Depth,0.777,0.032335051500740765,10
2016-09-07,Lower Photic,0.9035,0.10209064599658484,10
2016-09-07,Deep,0.14355072463768118,0.1471457948305684,23
2016-10-12,Surface,0.626,0.0295145914949049,10
2016-10-12,Mid-Depth,0.771,0.18734697459230265,10
2016-10-12,Lower Photic,0.7610000000000001,0.017288403306519935,10
2016-10-12,Deep,0.1138260869565217,0.13718158244190368,23
2016-11-09,Surface,0.734,0.1058510483861376,10
2016-11-09,Mid-Depth,1.0050000000000001,0.019002923751652315,10
2016-11-09,Lower Photic,1.029,0.023781411975649317,10
2016-11-09,Deep,0.14757971014492752,0.24260256015935147,23
2016-12-05,Surface,1.411,0.12529520696694219,10
2016-12-05,Mid-Depth,1.573,0.14150382798120104,10
2016-12-05,Lower Photic,2.066,0.4409635913416082,10
2016-12-05,Deep,0.31961042369676346,0.45492960601368704,23
2017-02-08,Surface,1.04,0.04082482904638634,10
2017-02-08,Mid-Depth,1.0859999999999999,0.04623610902506585,10
2017-02-08,Lower Photic,1.1219999999999999,0.015491933384829583,10
2017-02-08,Deep,0.6096938711364033,0.2888959550528417,23
2017-03-14,Surface,1.3920000000000001,0.09235198367598221,10
2017-03-14,Mid-Depth,1.7734999999999999,0.19683679082484104,10
2017-03-14,Lower Photic,1.47,0.3552463933666322,10
2017-03-14,Deep,0.3033978308233288,0.21895222487704064,23
2017-04-19,Surface,0.324,0.03470510689285432,10
2017-04-19,Mid-Depth,0.3970000000000001,0.014181364924121757,10
2017-04-19,Lower Photic,0.483,0.044733780424988795,10
2017-04-19,Deep,0.13276763277059941,0.16710078914764642,23
2017-05-17,Surface,0.409,0.032472210341220144,10
2017-05-17,Mid-Depth,0.437,0.004830458915396484,10
2017-05-17,Lower Photic,0.46399999999999997,0.05910442735813734,10
2017-05-17,Deep,0.12146376811594202,0.15533904720699204,23
2017-06-21,Surface,0.614,0.10834102536794536,10
2017-06-21,Mid-Depth,0.9920000000000002,0.10536473980920624,10
2017-06-21,Lower Photic,1.0859999999999999,0.06603029607687669,10
2017-06-21,Deep,0.11882603470574167,0.11977247739035918,23
2017-07-12,Surface,0.5265000000000001,0.046788531358300474,10
2017-07-12,Mid-Depth,0.576,0.04835057163858333,10
2017-07-12,Lower Photic,0.34900000000000003,0.07837941906733764,10
2017-07-12,Deep,0.07452901288058329,0.029777800553430114,23
2017-08-09,Surface,0.6755000000000001,0.05144846396584104,10
2017-08-09,Mid-Depth,0.827,0.031640339933558075,10
2017-08-09,Lower Photic,0.724,0.1163519564845292,10
2017-08-09,Deep,0.08623815394818825,0.09102878822906196,23
2017-09-13,Surface,0.974,0.09686187187031965,10
2017-09-13,Mid-Depth,0.908,0.22260078865788216,10
2017-09-13,Lower Photic,0.32200000000000006,0.042635405214185275,10
2017-09-13,Deep,0.0861520673994196,0.04637345978122725,23
2017-10-13,Surface,0.6060000000000001,0.07848566748139435,10
2017-10-13,Mid-Depth,0.795,0.10490736654570812,10
2017-10-13,Lower Photic,0.9970000000000001,0.04448470398787531,10
2017-10-13,Deep,0.08656948510086593,0.09841748952882784,23
2017-11-08,Surface,1.1079999999999999,0.2577164678047908,10
2017-11-08,Mid-Depth,1.5025000000000002,0.1668207620971283,10
2017-11-08,Lower Photic,1.939,0.25462172378299186,10
2017-11-08,Deep,0.24845144245703998,0.4323111960325543,23
2017-12-14,Surface,2.617,0.29008810922047656,10
2017-12-14,Mid-Depth,3.075,0.3609093453425051,10
2017-12-14,Lower Photic,3.1765,0.10739465122207491,10
2017-12-14,Deep,0.5242590418343992,0.8244427946365002,23
2018-01-11,Surface,5.3105531504883645,0.05207710748618601,10
2018-01-11,Mid-Depth,5.688240281690459,0.08897194222793223,10
2018-01-11,Lower Photic,5.620606777910758,0.11585995747736087,10
2018-01-11,Deep,1.4512562172970607,1.9644133971408209,23
2018-02-07,Surface,4.505032748524064,0.971829937862399,10
2018-02-07,Mid-Depth,6.801609533710748,0.411413678530165,10
2018-02-07,Lower Photic,6.771810314362857,0.41459354670106935,10
2018-02-07,Deep,1.365777314184816,0.7920590926280683,23
2018-02-28,Surface,3.342125455514845,0.21189800664490052,10
2018-02-28,Mid-Depth,3.827585312686341,0.20221818517531912,10
2018-02-28,Lower Photic,2.5143723077580744,0.4527282159949368,10
2018-02-28,Deep,0.6864332251131736,0.23503583274539588,23
2018-03-15,Surface,5.679800016141051,0.24261089230771674,10
2018-03-15,Mid-Depth,6.907581824764103,0.8314715086214556,10
2018-03-15,Lower Photic,7.047080096739107,0.8932153003812272,10
2018-03-15,Deep,0.7160062671558916,0.5795135658607711,23
2018-04-12,Surface,1.383434566640636,0.05717700614833494,10
2018-04-12,Mid-Depth,1.7372469058779771,0.14949462387476703,10
2018-04-12,Lower Photic,1.8347205860627027,0.10669471794248293,10
2018-04-12,Deep,0.4800801673848203,0.19591002409193717,23
2018-05-16,Surface,1.370073318972941,0.1848137346044628,10
2018-05-16,Mid-Depth,1.771278344468671,0.061688338445722336,10
2018-05-16,Lower Photic,1.763338188712868,0.06423997496784178,10
2018-05-16,Deep,0.4631589435992998,0.2662219139584027,23
2018-06-13,Surface,0.8620876941103024,0.09867828348313289,10
2018-06-13,Mid-Depth,1.1773105474212862,0.0855253087038276,10
2018-06-13,Lower Photic,1.3811038640156752,0.056473134161230336,10
2018-06-13,Deep,0.45982649759141403,0.231165883551343,23
2018-07-18,Surface,1.1036002400349825,0.02662005287841823,10
2018-07-18,Mid-Depth,1.158885021985479,0.02209108611955434,10
2018-07-18,Lower Photic,1.6973581471984773,0.3879713745706074,10
2018-07-18,Deep,0.4797316310611633,0.35666884794364356,23
2018-08-16,Surface,0.7164284585515958,0.1559280759893762,10
2018-08-16,Mid-Depth,0.9576136825193213,0.060397392687386565,10
2018-08-16,Lower Photic,1.710387509607683,0.3617706016982036,10
2018-08-16,Deep,0.5321117018457425,0.41560569490182375,23
2018-09-12,Surface,0.9828219941238665,0.07762397427835122,10
2018-09-12,Mid-Depth,1.244304555678802,0.07264329238581407,10
2018-09-12,Lower Photic,1.6202455650314547,0.18042654774775757,10
2018-09-12,Deep,0.5008272648633657,0.30569356668370234,23
2018-09-24,Surface,2.100122293977437,0.15899442803411581,10
2018-09-24,Mid-Depth,1.8359173344129889,0.4050262685394445,10
2018-09-24,Lower Photic,0.9773544866432395,0.06289444559176612,10
2018-09-24,Deep,0.43407369463972145,0.10463111001190449,23
2018-10-10,Surface,8.29949773003855,3.0881913569634785,10
2018-10-10,Mid-Depth,5.5764417691017885,0.7697581487864551,10
2018-10-10,Lower Photic,4.6202301429140125,0.7497077947378915,10
2018-10-10,Deep,0.5440195740289084,0.37805237456370866,23
2018-11-14,Surface,2.588485818361907,0.75568772476167,10
2018-11-14,Mid-Depth,3.4383459253459128,0.1855354856681264,10
2018-11-14,Lower Photic,3.1472574959593533,0.6463963323849325,10
2018-11-14,Deep,0.5099596871999076,0.32149874084171065,23
2018-12-12,Surface,2.050308364834317,0.3463382314779755,10
2018-12-12,Mid-Depth,2.285322382350263,0.034962415170333674,10
2018-12-12,Lower Photic,2.3162256381711233,0.030958752151462467,10
2018-12-12,Deep,0.5841984802342095,0.4906239492014681,23
2019-02-12,Surface,2.9635680663467947,0.2532061948551522,10
2019-02-12,Mid-Depth,1.9033539278417517,0.22403153783929206,10
2019-02-12,Lower Photic,1.8618251416354874,0.13219616914278093,10
2019-02-12,Deep,0.8126483764662054,0.6653428018035417,23
2019-03-12,Surface,3.099418320116618,0.4290809420922529,10
2019-03-12,Mid-Depth,3.1412117559129706,0.4463530733646308,10
2019-03-12,Lower Photic,1.5322939722266309,0.23644743245476277,10
2019-03-12,Deep,0.46414809721570094,0.19675687026603939,23
2019-04-09,Surface,2.7490174644512706,0.8105725271235914,10
2019-04-09,Mid-Depth,3.5923097190398527,0.5166724512303024,10
2019-04-09,Lower Photic,1.618225434679383,0.42307777930598733,10
2019-04-09,Deep,0.4445862802272874,0.12384241538456263,23
2019-05-14,Surface,1.1688695104480158,0.0154139912958805,10
2019-05-14,Mid-Depth,1.15164208882869,0.03339213298713288,10
2019-05-14,Lower Photic,1.107324742584661,0.038944210777811836,10
2019-05-14,Deep,0.40832995156873647,0.09088299018574997,23
2019-06-12,Surface,0.8419867776592213,0.08992447676681722,10
2019-06-12,Mid-Depth,1.1167609041770956,0.11238219539387075,10
2019-06-12,Lower Photic,1.4842906072321662,0.13052339252296663,10
2019-06-12,Deep,0.43819656888551384,0.13320303838657335,23
2019-07-12,Surface,1.3702937099758339,0.01331711694426829,10
2019-07-12,Mid-Depth,1.4400468759620701,0.019268265330052835,10
2019-07-12,Lower Photic,2.369443608648647,0.6083798848217932,10
2019-07-12,Deep,0.5058346617468178,0.37368041085695564,23
2019-08-13,Surface,1.18029483199129,0.06797990149660706,10
2019-08-13,Mid-Depth,1.3665641128835009,0.12405044223382494,10
2019-08-13,Lower Photic,2.185099982682877,0.2612962330076109,10
2019-08-13,Deep,0.4870803261990266,0.2864809878290285,23
2019-09-10,Surface,0.985005837894391,0.24934029634622265,10
2019-09-10,Mid-Depth,1.1965765860352398,0.05761721956113769,10
2019-09-10,Lower Photic,1.99741400247146,0.5202549577831053,10
2019-09-10,Deep,0.49334302510495515,0.26279487301840376,23
2020-01-23,Surface,3.191409045091518,0.11000611685446815,10
2020-01-23,Mid-Depth,3.338787096733809,0.021179025065906024,10
2020-01-23,Lower Photic,3.282318988407293,0.056726411026984266,10
2020-01-23,Deep,0.9018523200261536,0.9354579364731974,23
2020-02-11,Surface,2.992767965359481,0.39665757116847206,10
2020-02-11,Mid-Depth,5.106323633695529,2.7489804007230467,10
2020-02-11,Lower Photic,8.971024706251054,2.907078194755374,10
2020-02-11,Deep,0.9001803426518258,0.9280939327766842,23
2020-03-10,Surface,2.870703458557061,0.10522096871891394,10
2020-03-10,Mid-Depth,3.0848015251679106,0.06670962051237557,10
2020-03-10,Lower Photic,3.256861381243695,0.09377722953485894,10
2020-03-10,Deep,0.9925413235688432,1.0290789657361363,23
2020-04-14,Surface,1.329314454010969,0.09841865681374803,10
2020-04-14,Mid-Depth,2.225919888544295,0.4992343100227033,10
2020-04-14,Lower Photic,3.2986998533922858,0.1608065965624303,10
2020-04-14,Deep,0.6244984475844373,0.4127736181512229,23
2020-05-12,Surface,1.8011647997416698,0.014945776622838063,10
2020-05-12,Mid-Depth,2.4220602874343955,0.5159167159962004,10
2020-05-12,Lower Photic,3.278457138138709,0.43114678141134716,10
2020-05-12,Deep,0.5734203137133209,0.2891361501460928,23
2020-06-09,Surface,2.434165961975853,0.5743572039933358,10
2020-06-09,Mid-Depth,3.5818248594407036,0.14710576875464781,10
2020-06-09,Lower Photic,7.216399410815077,3.413883337292212,10
2020-06-09,Deep,0.5583116565743477,0.20227070240232295,23
2020-07-14,Surface,1.532645320916183,0.21196404276209535,10
2020-07-14,Mid-Depth,2.8938715880519927,1.3968835903543941,10
2020-07-14,Lower Photic,9.964533935400992,3.7894676730602197,10
2020-07-14,Deep,0.5902696777370604,0.46401886426206906,23
2020-08-11,Surface,1.3407777547301454,0.013980516658398206,10
2020-08-11,Mid-Depth,1.419560045093654,0.12855822378636983,10
2020-08-11,Lower Photic,2.1237072810819524,0.10071567615859876,10
2020-08-11,Deep,0.5601909846601448,0.35265261050905217,23
2020-09-08,Surface,1.0907227816210798,0.11273134822230291,10
2020-09-08,Mid-Depth,1.262473051732485,0.032028241853924576,10
2020-09-08,Lower Photic,1.5291135930778261,0.07497769749472691,10
2020-09-08,Deep,0.5240240807210925,0.23672375869929088,23
2020-10-13,Surface,1.193885241526715,0.11456964256448463,10
2020-10-13,Mid-Depth,1.3946174002671383,0.039364307507667506,10
2020-10-13,Lower Photic,1.733628335283391,0.09529097962045065,10
2020-10-13,Deep,0.5692676246576023,0.2433641845131038,23
2020-11-10,Surface,1.745435333444113,0.10467343621754706,10
2020-11-10,Mid-Depth,2.0437178561340956,0.09276532236879652,10
2020-11-10,Lower Photic,2.4727411310216594,0.08407790843907693,10
2020-11-10,Deep,0.5409369591107793,0.33357875364551165,23
2020-12-08,Surface,1.9159865443466821,0.1975369388992218,10
2020-12-08,Mid-Depth,2.132734530100735,0.03440133116846532,10
2020-12-08,Lower Photic,2.2375500182344776,0.024846726054308772,10
2020-12-08,Deep,0.6014599186849514,0.4643289140325959,23
2021-01-19,Surface,3.141404573431441,0.20415491416880766,10
2021-01-19,Mid-Depth,3.5055730187305443,0.03420203579251822,10
2021-01-19,Lower Photic,3.6369625607767717,0.11537856080638081,10
2021-01-19,Deep,0.8381093712529446,0.950691497204805,23
2021-02-16,Surface,4.108936826441993,1.5207993032943936,10
2021-02-16,Mid-Depth,10.213898400652495,1.5245904340447767,10
2021-02-16,Lower Photic,6.143099146666668,3.07463210812275,10
2021-02-16,Deep,0.7295361364156855,0.48509333034585245,23
2021-03-16,Surface,2.714787350830661,0.1939787997302774,10
2021-03-16,Mid-Depth,3.2243032904331828,0.16885402504917488,10
2021-03-16,Lower Photic,2.366774443563193,0.44643147025211194,10
2021-03-16,Deep,0.6763328048704323,0.4275802335029086,23
2021-04-13,Surface,2.0569472614302837,0.33322999683085314,10
2021-04-13,Mid-Depth,2.84455203855335,0.2392709251931216,10
2021-04-13,Lower Photic,1.937880446635082,0.16480789569001403,10
2021-04-13,Deep,0.6153610707456904,0.3261746653065192,23
2021-05-11,Surface,1.36910113160047,0.17283840386808197,10
2021-05-11,Mid-Depth,1.856619027393538,0.1256020729804101,10
2021-05-11,Lower Photic,1.493457440786589,0.2228743923483477,10
2021-05-11,Deep,0.5498186916718777,0.1563404944564286,23
2021-06-08,Surface,1.0529223138511226,0.05865771945450383,10
2021-06-08,Mid-Depth,1.414101303089838,0.20742791803764893,10
2021-06-08,Lower Photic,1.4091521034845025,0.21294045762211475,10
2021-06-08,Deep,0.5171727126550172,0.10955820616405752,23
2021-07-13,Surface,1.2552621435700693,0.09706635521465311,10
2021-07-13,Mid-Depth,1.6263838477599233,0.34971315943411574,10
2021-07-13,Lower Photic,2.159254113697601,0.3776040032757791,10
2021-07-13,Deep,0.51276420140416,0.16236435842323754,23
2021-08-10,Surface,1.2346926366588717,0.06601497416711029,10
2021-08-10,Mid-Depth,1.511992892980106,0.21529502108285947,10
2021-08-10,Lower Photic,2.7557867494449053,0.22463701339909792,10
2021-08-10,Deep,0.6187542219031599,0.4931231589186695,23
2021-09-07,Surface,1.2658631145708035,0.30434831988640654,10
2021-09-07,Mid-Depth,1.7041555131805577,0.13901305435445954,10
2021-09-07,Lower Photic,2.442569232851778,0.2964096417671234,10
2021-09-07,Deep,0.6113107065468119,0.46794011272829483,23
2021-10-12,Surface,1.3618227411161137,0.3250282975679296,10
2021-10-12,Mid-Depth,1.787301836701469,0.07715115816450072,10
2021-10-12,Lower Photic,2.8860484459772104,0.494502735532254,10
2021-10-12,Deep,0.6225905487203947,0.46375473727036304,23
2021-11-09,Surface,1.962657082038485,0.4612178746043066,10
2021-11-09,Mid-Depth,2.742807743925863,0.017250691620050513,10
2021-11-09,Lower Photic,3.2196065220088763,0.30323995530468645,10
2021-11-09,Deep,0.6091834077997825,0.48585385085565264,23
2021-12-07,Surface,3.690496986630213,0.23240615803611145,10
2021-12-07,Mid-Depth,8.970260842609136,2.705702565305168,10
2021-12-07,Lower Photic,5.392293769300987,0.5928096812471199,10
2021-12-07,Deep,1.0007624709481375,1.592382028171597,23
2022-01-18,Surface,3.0372801869732404,0.20614448378492317,10
2022-01-18,Mid-Depth,3.5731431443111865,0.053415280400446644,10
2022-01-18,Lower Photic,3.596855674845436,0.0636677506017888,10
2022-01-18,Deep,0.8210807233708408,0.7820126020385875,23
2022-02-08,Surface,2.116805783760562,0.017623333936743344,10
2022-02-08,Mid-Depth,2.2184316924075036,0.05062603605745361,10
2022-02-08,Lower Photic,2.288687826441606,0.02409355208993358,10
2022-02-08,Deep,0.8016510729220643,0.5830284526880072,23
2022-03-08,Surface,1.367520211295961,0.27682594002853333,10
2022-03-08,Mid-Depth,2.1039112630389005,0.09934453899154723,10
2022-03-08,Lower Photic,1.8545104871721183,0.21499483234025385,10
2022-03-08,Deep,0.534601263339816,0.22463600422080787,23
2022-04-05,Surface,1.17663003064864,0.08000404213096536,10
2022-04-05,Mid-Depth,1.7583789843991577,0.3343850954331161,10
2022-04-05,Lower Photic,2.587302182984638,0.14347638594001666,10
2022-04-05,Deep,0.6326975672820858,0.3270887268185104,23
2022-05-10,Surface,1.1285976181844197,0.1320971563168508,10
2022-05-10,Mid-Depth,1.4013171786209289,0.029435190534186553,10
2022-05-10,Lower Photic,1.7547201142868367,0.27846455051683167,10
2022-05-10,Deep,0.5792260003249072,0.2875574178549735,23
2022-06-14,Surface,1.2848724655295922,0.12890897983435112,10
2022-06-14,Mid-Depth,1.4101681150375869,0.01681471802700588,10
2022-06-14,Lower Photic,1.755748310602074,0.16382964108660455,10
2022-06-14,Deep,0.5432806140628472,0.17435307550300025,23
2022-07-12,Surface,1.0286542901633529,0.04298031309835371,10
2022-07-12,Mid-Depth,1.1067757806867562,0.07510587780092164,10
2022-07-12,Lower Photic,1.6025486021585997,0.1406955925243488,10
2022-07-12,Deep,0.5458777028150295,0.23202361383299971,23
2022-08-09,Surface,1.1792997794046305,0.1606030763962238,10
2022-08-09,Mid-Depth,1.4651293443114382,0.06746698441330203,10
2022-08-09,Lower Photic,1.7844576271808446,0.30818220823626225,10
2022-08-09,Deep,0.5877602542560114,0.346309278666354,23
2022-09-06,Surface,1.0990373925569596,0.3938041590660139,10
2022-09-06,Mid-Depth,1.842780116966011,0.20307666043804698,10
2022-09-06,Lower Photic,1.692651315905413,0.16652109737053983,10
2022-09-06,Deep,0.5748770023812864,0.2898167339350427,23
2022-10-18,Surface,1.595089441749359,0.3936409017482213,10
2022-10-18,Mid-Depth,2.156527268670922,0.08545398229081327,10
2022-10-18,Lower Photic,2.2835823211482666,0.23355219057010868,10
2022-10-18,Deep,0.5398759527640051,0.2052076047688492,23
2022-11-08,Surface,1.1725371739377874,0.31671477071596726,10
2022-11-08,Mid-Depth,1.7046762917636642,0.017572727182792423,10
2022-11-08,Lower Photic,2.058169708449019,0.3684809093746181,10
2022-11-08,Deep,0.6607122612383656,0.4853140733098238,23
2022-12-06,Surface,2.0365280283238967,0.4601985123436105,10
2022-12-06,Mid-Depth,2.68425505770279,0.15428751066738935,10
2022-12-06,Lower Photic,2.83757186030105,0.03663480153201454,10
2022-12-06,Deep,0.6797818706191314,0.6138749138154166,23
2023-01-17,Surface,2.104990143800909,0.23553079741456504,10
2023-01-17,Mid-Depth,2.3965301391441534,0.054092163236831685,10
2023-01-17,Lower Photic,2.670524825842341,0.19178705127692933,10
2023-01-17,Deep,0.83999930547839,0.7007667293352287,23
2023-02-14,Surface,2.29999993903262,0.2055287176075636,10
2023-02-14,Mid-Depth,2.512541934381396,0.033493943534993305,10
2023-02-14,Lower Photic,2.034977101347251,0.3353986644994523,10
2023-02-14,Deep,0.8910088737872511,0.5057558897403205,23
2023-03-14,Surface,1.6139585708,0.2766210548934347,10
2023-03-14,Mid-Depth,2.03757799285,0.07578918671888206,10
2023-03-14,Lower Photic,2.2627230253,0.13516720053086256,10
2023-03-14,Deep,0.703731891192029,0.24901166102921393,23
2023-04-11,Surface,0.790589051145494,0.05094998643399777,10
2023-04-11,Mid-Depth,0.9286551265441032,0.030119308902948443,10
2023-04-11,Lower Photic,1.3146030017342991,0.16190992740611265,10
2023-04-11,Deep,0.6964965311318778,0.4721475213076491,23
2023-05-09,Surface,0.9985314014919086,0.14767502284673217,10
2023-05-09,Mid-Depth,1.285135606921022,0.13159342378368213,10
