date,depth_group,mean_dissolved_oxygen,std_dissolved_oxygen,measurement_count
2015-07-15,Deep,2.8791951614885933,0.9978740659081342,23
2015-08-11,Surface,7.868,0.0692499498595887,10
2015-08-11,Mid-Depth,7.894500000000001,0.0634406984689027,10
2015-08-11,Lower Photic,7.159000000000001,0.5654781654100852,10
2015-08-11,Deep,2.579564446476792,0.7927983216753354,23
2015-09-09,Surface,8.043000000000001,0.019465068427542254,10
2015-09-09,Mid-Depth,8.013,0.06532823109328607,10
2015-09-09,Lower Photic,7.011500000000001,0.5067546524480835,10
2015-09-09,Deep,2.570305205957749,0.6337410852459273,23
2015-10-07,Surface,8.155,0.02592724864350619,10
2015-10-07,Mid-Depth,8.202499999999999,0.012304019216861728,10
2015-10-07,Lower Photic,7.619999999999999,0.7608766873372672,10
2015-10-07,Deep,2.555986311187109,0.6998689624214597,23
2015-11-12,Surface,7.33852240555499,0.05950268705787536,10
2015-11-12,Mid-Depth,7.214000000000001,0.028362729848243534,10
2015-11-12,Lower Photic,6.4239999999999995,1.0939347939129338,10
2015-11-12,Deep,3.0065220892185116,0.43464837515401994,23
2015-12-08,Surface,7.023999999999999,0.04926120853842978,10
2015-12-08,Mid-Depth,7.011,0.011005049346146142,10
2015-12-08,Lower Photic,7.0375,0.02418103021424499,10
2015-12-08,Deep,2.6266727302164123,1.2896341146067016,23
2016-01-20,Surface,7.129,0.022335820757001152,10
2016-01-20,Mid-Depth,7.117,0.010593499054713799,10
2016-01-20,Lower Photic,7.133000000000001,0.014181364924121816,10
2016-01-20,Deep,2.636898550724638,1.585339805001135,23
2016-02-17,Surface,7.305999999999999,0.045752959831395906,10
2016-02-17,Mid-Depth,7.078999999999999,0.24655177504487313,10
2016-02-17,Lower Photic,6.4879999999999995,0.07315128919650779,10
2016-02-17,Deep,2.6987101449275364,1.7525550591628936,23
2016-03-01,Surface,7.297,0.0819281528061155,10
2016-03-01,Mid-Depth,7.284999999999999,0.02677063067368182,10
2016-03-01,Lower Photic,7.174000000000001,0.07720103626247524,10
2016-03-01,Deep,2.8540437399964373,1.9922806488738236,23
2016-03-09,Surface,8.397,0.02626785107312726,10
2016-03-09,Mid-Depth,8.349,0.12075687236021913,10
2016-03-09,Lower Photic,7.130000000000001,0.544222176852228,10
2016-03-09,Deep,2.640992753623189,1.8883261109267462,23
2016-04-13,Surface,8.293,0.02710063549890393,10
2016-04-13,Mid-Depth,7.916500000000001,0.3079867421389001,10
2016-04-13,Lower Photic,6.875,0.4146015490135613,10
2016-04-13,Deep,2.3614543565254476,1.6995559353200034,23
2016-05-18,Surface,7.926,0.0374759181934808,10
2016-05-18,Mid-Depth,7.9879999999999995,0.05902918298980978,10
2016-05-18,Lower Photic,5.951,1.0919752744453513,10
2016-05-18,Deep,2.0180000000000002,1.4495530972745296,23
2016-06-15,Surface,8.029,0.030349812373573593,10
2016-06-15,Mid-Depth,8.100999999999999,0.026853512081496746,10
2016-06-15,Lower Photic,5.329,1.81854306764753,10
2016-06-15,Deep,1.5641846952950476,1.5087710238713914,23
2016-07-13,Surface,7.5745000000000005,0.019500712237705196,10
2016-07-13,Mid-Depth,7.622,0.011352924243950692,10
2016-07-13,Lower Photic,6.6915000000000004,1.2090447331123306,10
2016-07-13,Deep,1.7314565217391304,1.2564260723562062,23
2016-08-10,Surface,7.711,0.03928528138289625,10
2016-08-10,Mid-Depth,7.8245000000000005,0.027532808711708972,10
2016-08-10,Lower Photic,7.283000000000001,0.82817134566331,10
2016-08-10,Deep,1.4478260869565218,1.2209308912083106,23
2016-09-07,Surface,7.727000000000001,0.021108186931983366,10
2016-09-07,Mid-Depth,7.758000000000001,0.007888106377465986,10
2016-09-07,Lower Photic,7.2235,0.7144152620616855,10
2016-09-07,Deep,1.4641014492753626,1.1136209954753282,23
2016-10-12,Surface,7.313999999999998,0.028751811537130384,10
2016-10-12,Mid-Depth,7.406000000000001,0.021186998109427674,10
2016-10-12,Lower Photic,7.4045000000000005,0.0068516015970313425,10
2016-10-12,Deep,1.245695652173913,1.1233263686190147,23
2016-11-09,Surface,7.3950000000000005,0.014337208778404486,10
2016-11-09,Mid-Depth,7.4345,0.027733854161776088,10
2016-11-09,Lower Photic,7.4485,0.014539218991709534,10
2016-11-09,Deep,1.5295289855072465,1.6814687360259668,23
2016-12-05,Surface,7.925,0.0070710678118655335,10
2016-12-05,Mid-Depth,7.947,0.011595018087284099,10
2016-12-05,Lower Photic,7.702499999999999,0.12782909597496894,10
2016-12-05,Deep,1.4413015504975406,1.9953515565847586,23
2017-02-08,Surface,6.5840000000000005,0.13343329586143204,10
2017-02-08,Mid-Depth,6.605500000000001,0.019500712237704977,10
2017-02-08,Lower Photic,6.503749999999999,0.14746586233957876,10
2017-02-08,Deep,2.9753391279265444,2.241379992559411,23
2017-03-14,Surface,7.541436027883398,0.02013071886283309,10
2017-03-14,Mid-Depth,7.4079999999999995,0.18413762968678257,10
2017-03-14,Lower Photic,6.928,0.1238996009320089,10
2017-03-14,Deep,3.0857489933195517,1.9236411964028655,23
2017-04-19,Surface,7.647504497519208,0.0255355383543531,10
2017-04-19,Mid-Depth,7.688000000000001,0.03735713526965853,10
2017-04-19,Lower Photic,7.659000000000001,0.2607872696279479,10
2017-04-19,Deep,2.860341787473877,1.9338175360856815,23
2017-05-17,Surface,7.225066573000222,0.11861086299199347,10
2017-05-17,Mid-Depth,7.385,0.0365908306668336,10
2017-05-17,Lower Photic,6.93,0.33492951165547913,10
2017-05-17,Deep,2.428673913043479,1.5918356728282408,23
2017-06-21,Surface,6.728,0.015491933384829694,10
2017-06-21,Mid-Depth,6.7780000000000005,0.03425395354310698,10
2017-06-21,Lower Photic,6.132000000000001,0.5593607462491843,10
2017-06-21,Deep,1.969250123597034,1.472697848942892,23
2017-07-12,Surface,8.475999999999999,0.021705094128133134,10
2017-07-12,Mid-Depth,7.384,0.52491692464406,10
2017-07-12,Lower Photic,4.898499999999999,0.8174623674654521,10
2017-07-12,Deep,1.646574454298829,1.288722661233412,23
2017-08-09,Surface,8.225,0.07487025815072072,10
2017-08-09,Mid-Depth,8.296000000000001,0.02221110833194394,10
2017-08-09,Lower Photic,6.854000000000001,0.878865430224926,10
2017-08-09,Deep,2.036898392843724,1.2980245778709039,23
2017-09-13,Surface,7.242,0.0379473319220204,10
2017-09-13,Mid-Depth,6.539999999999999,0.5899152481501051,10
2017-09-13,Lower Photic,2.987,0.8693810058503311,10
2017-09-13,Deep,1.350507737097641,1.0533640524096408,23
2017-10-13,Surface,6.087,0.00823272602348547,10
2017-10-13,Mid-Depth,6.108,0.023944379994757205,10
2017-10-13,Lower Photic,5.852,0.5237641538792903,10
2017-10-13,Deep,1.2376417220834939,0.9896974656756611,23
2017-11-08,Surface,7.526000000000001,0.03502380143083648,10
2017-11-08,Mid-Depth,7.536999999999999,0.0176698110409313,10
2017-11-08,Lower Photic,7.383,0.15041054927541914,10
2017-11-08,Deep,1.6047550725389592,1.2741510517657149,23
2017-12-14,Surface,6.0585,0.4835979160877812,10
2017-12-14,Mid-Depth,5.882,0.012292725943057066,10
2017-12-14,Lower Photic,5.9079999999999995,0.01549193338482977,10
2017-12-14,Deep,1.4802924242559385,1.8144645933058996,23
2018-01-11,Surface,5.852174796581286,0.012127632907099032,10
2018-01-11,Mid-Depth,5.8834710174134175,0.01563772925347366,10
2018-01-11,Lower Photic,5.9107995900430925,0.020604698858965566,10
2018-01-11,Deep,1.7615927576374004,2.224273068985227,23
2018-02-07,Surface,4.345609795784865,0.08576543129307865,10
2018-02-07,Mid-Depth,4.288428957804179,0.03877422470100716,10
2018-02-07,Lower Photic,4.289987634995143,0.05643586292397304,10
2018-02-07,Deep,2.870418556552097,0.30841179108434474,23
2018-02-28,Surface,6.2170413423031246,0.02143980334476458,10
2018-02-28,Mid-Depth,5.772023957129335,0.43483206249562195,10
2018-02-28,Lower Photic,4.434338876116003,0.16039215424212924,10
2018-02-28,Deep,3.1564044060209553,0.3388281712740304,23
2018-03-15,Surface,6.780581413123107,0.004708554308598208,10
2018-03-15,Mid-Depth,6.46843717026029,0.4044587475140454,10
2018-03-15,Lower Photic,4.615856420962792,0.41799422728434854,10
2018-03-15,Deep,3.0581368615995594,0.26714770914144625,23
2018-04-12,Surface,6.731504818129284,0.09234208585073321,10
2018-04-12,Mid-Depth,6.476199316726285,0.3308169287839623,10
2018-04-12,Lower Photic,4.892064807539748,0.38045168725414447,10
2018-04-12,Deep,2.993876544481091,0.22171400625034526,23
2018-05-16,Surface,7.242183498398146,0.0016793944521859652,10
2018-05-16,Mid-Depth,6.983459605162212,0.3431902069383782,10
2018-05-16,Lower Photic,4.762896239364709,0.7424909216996597,10
2018-05-16,Deep,2.8332258296303667,0.23241551893895823,23
2018-06-13,Surface,7.107200212320285,0.006617621162302704,10
2018-06-13,Mid-Depth,6.873800213501129,0.3616212342176765,10
2018-06-13,Lower Photic,4.784344129345806,0.5377852184423487,10
2018-06-13,Deep,2.7189780263513925,0.29341721416281413,23
2018-07-18,Surface,6.663514730356104,0.001670719886694541,10
2018-07-18,Mid-Depth,6.66693872545973,0.007282910296189978,10
2018-07-18,Lower Photic,5.814436899799563,1.0570030276478959,10
2018-07-18,Deep,2.609145648638069,0.18798727929990963,23
2018-08-16,Surface,7.071534312742548,0.1441019148997757,10
2018-08-16,Mid-Depth,6.923956201988448,0.053811000708089404,10
2018-08-16,Lower Photic,6.374598097784571,0.38981438949680014,10
2018-08-16,Deep,2.573589021995938,0.4177525086826716,23
2018-09-12,Surface,7.11155845838002,0.003083454406969298,10
2018-09-12,Mid-Depth,7.047396101749375,0.06948557917878767,10
2018-09-12,Lower Photic,5.794982621642932,0.9059263898731581,10
2018-09-12,Deep,2.4595774398871275,0.2231696009926015,23
2018-09-24,Surface,7.890863764370816,0.25078304433098075,10
2018-09-24,Mid-Depth,7.7165475061026,0.2882223786980064,10
2018-09-24,Lower Photic,5.9038314851138844,0.738841530823341,10
2018-09-24,Deep,2.471603559931796,0.2731087829879828,23
2018-10-10,Surface,6.916278505594301,0.008358541218048125,10
2018-10-10,Mid-Depth,6.873689953406059,0.012062585766633275,10
2018-10-10,Lower Photic,6.768734049200917,0.22791964038435103,10
2018-10-10,Deep,2.325685227949139,0.45620235893966177,23
2018-11-14,Surface,6.958515133241346,0.06313439190670832,10
2018-11-14,Mid-Depth,6.867874773130128,0.02359094864212545,10
2018-11-14,Lower Photic,6.316763270002393,0.5239244801488383,10
2018-11-14,Deep,2.1968186056396495,0.6192538805118085,23
2018-12-12,Surface,6.449442836368371,0.22753028929151517,10
2018-12-12,Mid-Depth,6.317218538698201,0.013072747777655798,10
2018-12-12,Lower Photic,6.288303468232856,0.006391273072320086,10
2018-12-12,Deep,2.3710630990501445,0.9925409188031924,23
2019-02-12,Surface,7.375440942340172,0.8623577302609485,10
2019-02-12,Mid-Depth,5.955,0.21660255461712977,10
2019-02-12,Lower Photic,5.6545000000000005,0.030591393125082366,10
2019-02-12,Deep,3.478302061238352,2.161890788352092,23
2019-03-12,Surface,7.507000000000001,0.03860051813123752,10
2019-03-12,Mid-Depth,6.885,0.2034835510687671,10
2019-03-12,Lower Photic,6.470999999999999,0.19358891152818306,10
2019-03-12,Deep,1.3470569456271824,1.9976899299156148,23
2019-04-09,Surface,7.651999999999999,0.038239014399200064,10
2019-04-09,Mid-Depth,7.312,0.24201928297830597,10
2019-04-09,Lower Photic,6.417,0.2463985028814547,10
2019-04-09,Deep,1.5986622296531428,1.78054148160948,23
2019-05-14,Surface,7.229429806689749,0.02784896986292266,10
2019-05-14,Mid-Depth,7.055025772506187,0.18010082603870417,10
2019-05-14,Lower Photic,5.320782227359053,0.5764935074157901,10
2019-05-14,Deep,1.8420155426451874,1.1237270052696784,23
2019-06-12,Surface,7.477274777082345,0.011692268075057808,10
2019-06-12,Mid-Depth,7.377882382324995,0.15204891094427186,10
2019-06-12,Lower Photic,5.064472078557633,0.823615052999904,10
2019-06-12,Deep,1.7541582188504894,1.2103384785487443,23
2019-07-12,Surface,6.844198694129018,0.006984806417066533,10
2019-07-12,Mid-Depth,6.822235416411155,0.010420466408270695,10
2019-07-12,Lower Photic,5.360055346069111,1.1552826890114554,10
2019-07-12,Deep,1.5867291738454365,1.0995165023992874,23
2019-08-13,Surface,7.0132001825752655,0.015466020306243597,10
2019-08-13,Mid-Depth,6.944410026474847,0.06977012876849754,10
2019-08-13,Lower Photic,5.216065875087759,1.0371993001153061,10
2019-08-13,Deep,1.4878277927478516,0.9978089350298969,23
2019-09-10,Surface,7.090487292026113,0.06163673000903984,10
2019-09-10,Mid-Depth,7.006690799017794,0.011205797061705578,10
2019-09-10,Lower Photic,5.84104836284208,1.328786153483056,10
2019-09-10,Deep,1.3040592052019546,0.9898062609358524,23
2020-01-23,Surface,6.009065966005498,0.0380503817527461,10
2020-01-23,Mid-Depth,5.92364712951096,0.024868083613870422,10
2020-01-23,Lower Photic,5.778883011304697,0.05093427785460904,10
2020-01-23,Deep,1.4739015393804793,1.9615126858742058,23
2020-02-11,Surface,7.612865083003415,0.036742320129557554,10
2020-02-11,Mid-Depth,7.548332715270236,0.01583188354143057,10
2020-02-11,Lower Photic,6.589809071492167,0.5267270823768399,10
2020-02-11,Deep,1.4632694971379443,2.031451343026149,23
2020-03-10,Surface,6.619955097793583,0.01585753260803987,10
2020-03-10,Mid-Depth,6.563543244752499,0.00867398882324848,10
2020-03-10,Lower Photic,6.541198906139748,0.003811987092344588,10
2020-03-10,Deep,1.7275120514743516,2.3774326348078136,23
2020-04-14,Surface,7.340920976376859,0.0022327752090981453,10
2020-04-14,Mid-Depth,7.256236288049214,0.13379476584786928,10
2020-04-14,Lower Photic,6.021179925326877,0.373398981909375,10
2020-04-14,Deep,1.4860441616778461,1.9792079775789715,23
2020-05-12,Surface,7.204628387959509,0.0016436447423426098,10
2020-05-12,Mid-Depth,7.1667516045871,0.12737213865903038,10
2020-05-12,Lower Photic,5.605201236938203,0.49121067780627026,10
2020-05-12,Deep,1.3455180401103102,1.8005869655278546,23
2020-06-09,Surface,7.288158161100884,0.006158894467976518,10
2020-06-09,Mid-Depth,7.307728301313203,0.03137872744224931,10
2020-06-09,Lower Photic,5.71720711713442,0.9585330538774988,10
2020-06-09,Deep,1.2655828768080604,1.7361719723038906,23
2020-07-14,Surface,7.170999378372855,0.009070569778155948,10
2020-07-14,Mid-Depth,7.110925940390122,0.040197310925009215,10
2020-07-14,Lower Photic,5.376201093034214,1.0489490475606111,10
2020-07-14,Deep,1.139080338230578,1.5608201900313037,23
2020-08-11,Surface,7.007066196893708,0.014198925364325874,10
2020-08-11,Mid-Depth,6.95324418565569,0.046378101010020795,10
2020-08-11,Lower Photic,5.292400187496341,1.1116102840876247,10
2020-08-11,Deep,0.9891817960821933,1.437885284630074,23
2020-09-08,Surface,7.116867717712699,0.041570314797193655,10
2020-09-08,Mid-Depth,7.009474837780201,0.013569601984762817,10
2020-09-08,Lower Photic,5.537298075512659,1.3221386733823548,10
2020-09-08,Deep,0.9235653956024888,1.3697229441546932,23
2020-10-13,Surface,7.0717290640625965,0.015986841326709474,10
2020-10-13,Mid-Depth,7.031383721253212,0.01933768697312114,10
2020-10-13,Lower Photic,5.545313840954361,1.4399937195805035,10
2020-10-13,Deep,0.8900184824739013,1.3180310613922628,23
2020-11-10,Surface,6.870754265009168,0.012885570369190651,10
2020-11-10,Mid-Depth,6.80738251053757,0.027518099375641952,10
2020-11-10,Lower Photic,6.6143137791111855,0.07778575266843163,10
2020-11-10,Deep,1.0129681617383646,1.6736213178389592,23
2020-12-08,Surface,6.758705739324187,0.03791316427678424,10
2020-12-08,Mid-Depth,6.641951586000866,0.019991052396259243,10
2020-12-08,Lower Photic,6.541679117433397,0.02916684939317819,10
2020-12-08,Deep,0.9921621118921992,1.7342812854666323,23
2021-01-19,Surface,6.858462235756785,0.03726578896774973,10
2021-01-19,Mid-Depth,6.7760573752534015,0.01089766025834017,10
2021-01-19,Lower Photic,6.749712318141232,0.014152854032579753,10
2021-01-19,Deep,1.198641798619839,2.124367073404565,23
2021-02-16,Surface,7.37048810125313,0.022818965930568844,10
2021-02-16,Mid-Depth,7.128881336950572,0.24141775868069995,10
2021-02-16,Lower Photic,6.232941272316317,0.23436730983639648,10
2021-02-16,Deep,1.4074007731512055,2.284729353683551,23
2021-03-16,Surface,7.0649067536184,0.0203913776619581,10
2021-03-16,Mid-Depth,6.853435267052184,0.12129976782892805,10
2021-03-16,Lower Photic,6.412459906178929,0.15600806277377072,10
2021-03-16,Deep,1.4347624641058452,2.269627518605608,23
2021-04-13,Surface,7.577403375874812,0.014652519931691161,10
2021-04-13,Mid-Depth,7.30043300761548,0.32487809507919024,10
2021-04-13,Lower Photic,6.385015425442889,0.09217706098243923,10
2021-04-13,Deep,1.4615951931645033,2.226890703863499,23
2021-05-11,Surface,7.226700355337906,0.018627215333692423,10
2021-05-11,Mid-Depth,6.980326158953099,0.23851410608629617,10
2021-05-11,Lower Photic,6.064603736171292,0.19495199446258304,10
2021-05-11,Deep,1.4022518575852598,2.1172994623318457,23
2021-06-08,Surface,7.248931281985511,0.02966376902090334,10
2021-06-08,Mid-Depth,7.018255736151036,0.23358205034967242,10
2021-06-08,Lower Photic,5.570592258161693,0.2958714622679372,10
2021-06-08,Deep,1.3064276618195978,2.004931036913983,23
2021-07-13,Surface,7.167915175297921,0.01941217490502366,10
2021-07-13,Mid-Depth,6.9359366539621785,0.37282921577080375,10
2021-07-13,Lower Photic,4.8537268884493185,0.33054255198057425,10
2021-07-13,Deep,1.2467342687224328,1.901341074433807,23
2021-08-10,Surface,7.282955678538395,0.021640128111246226,10
2021-08-10,Mid-Depth,7.245259917773231,0.027787152494114172,10
2021-08-10,Lower Photic,5.529904694969836,1.02456562972562,10
2021-08-10,Deep,1.1892021282814558,1.7565103047210742,23
2021-09-07,Surface,7.229522936686483,0.0694053953021384,10
2021-09-07,Mid-Depth,7.122471879314998,0.01601131404939584,10
2021-09-07,Lower Photic,5.79445595697773,1.121864221916504,10
2021-09-07,Deep,1.1041450997182982,1.6318693449193178,23
2021-10-12,Surface,7.301128828908301,0.07757932050976196,10
2021-10-12,Mid-Depth,7.177994751970564,0.02324086396455206,10
2021-10-12,Lower Photic,5.996989343462565,1.1728473678637545,10
2021-10-12,Deep,1.0520183529173845,1.526558341412253,23
2021-11-09,Surface,6.741186202987015,0.10050040820100768,10
2021-11-09,Mid-Depth,6.6478247789208655,0.013208585824463636,10
2021-11-09,Lower Photic,6.013791982159088,0.656882722771614,10
2021-11-09,Deep,1.0050641910466223,1.4319364895092186,23
2021-12-07,Surface,6.920797222937701,0.028298366179533862,10
2021-12-07,Mid-Depth,6.882215352651359,0.03504273603284157,10
2021-12-07,Lower Photic,6.802772434461114,0.04396547735066959,10
2021-12-07,Deep,1.1429513194943135,1.8415599888993441,23
2022-01-18,Surface,6.878479286403653,0.04803797268561114,10
2022-01-18,Mid-Depth,6.816049052444788,0.00742228911221412,10
2022-01-18,Lower Photic,6.776602634802148,0.0646385469539232,10
2022-01-18,Deep,1.3764151128808066,2.3021161783093342,23
2022-02-08,Surface,6.4403578153884995,0.03519296870907552,10
2022-02-08,Mid-Depth,6.381737598678127,0.011222253618366734,10
2022-02-08,Lower Photic,6.362516247975532,0.002598745649695637,10
2022-02-08,Deep,1.5625981314079282,2.4175728342570237,23
2022-03-08,Surface,7.424582611545229,0.03554512720095364,10
2022-03-08,Mid-Depth,7.164004275947451,0.2467525372558543,10
2022-03-08,Lower Photic,6.675901000997537,0.06004397711229799,10
2022-03-08,Deep,2.935400228861002,2.1673630883873094,23
2022-04-05,Surface,7.156726438433705,0.013107673270486633,10
2022-04-05,Mid-Depth,7.063446306469333,0.07864801388562549,10
2022-04-05,Lower Photic,6.414962863749125,0.26627706323141603,10
2022-04-05,Deep,1.6063384389956692,2.22591160360278,23
2022-05-10,Surface,7.413192432094496,0.05799536807786127,10
2022-05-10,Mid-Depth,7.399757137244913,0.162627393324953,10
2022-05-10,Lower Photic,5.946715296574576,0.5144336622776187,10
2022-05-10,Deep,1.4340035479078659,2.0406970945816316,23
2022-06-14,Surface,7.275639598200795,0.11400074865007837,10
2022-06-14,Mid-Depth,7.1753505064511405,0.008714866940187853,10
2022-06-14,Lower Photic,5.84482446686934,0.9957635383089828,10
2022-06-14,Deep,1.4051107856693488,1.9191806464473495,23
2022-07-12,Surface,7.196972857123508,0.03151984945952409,10
2022-07-12,Mid-Depth,7.144872276084032,0.006712827037189174,10
2022-07-12,Lower Photic,6.011757592444637,0.9763821020590059,10
2022-07-12,Deep,1.300872068655619,1.7768583713794366,23
2022-08-09,Surface,7.0465481246264945,0.01054073320332781,10
2022-08-09,Mid-Depth,7.003327405144208,0.011541435160634089,10
2022-08-09,Lower Photic,6.276434539725589,0.9886271605899744,10
2022-08-09,Deep,1.2838388081161427,1.7070183215075216,23
2022-09-06,Surface,7.4277550052834105,0.05788107539546498,10
2022-09-06,Mid-Depth,7.400979166401974,0.09011798589680751,10
2022-09-06,Lower Photic,6.116851702180153,0.7685109333834351,10
2022-09-06,Deep,1.14859461861015,1.575389349577382,23
2022-10-18,Surface,7.216991368610286,0.03066569503833775,10
2022-10-18,Mid-Depth,7.120285929906705,0.053205327464785596,10
2022-10-18,Lower Photic,6.391990796454907,0.46378292857586906,10
2022-10-18,Deep,1.0766737453336614,1.4562931325675397,23
2022-11-08,Surface,7.209180972252132,0.02795914323733082,10
2022-11-08,Mid-Depth,7.11318092344608,0.018285894734462564,10
2022-11-08,Lower Photic,6.705340252761829,0.6620045299059983,10
2022-11-08,Deep,1.087570303381979,1.4723981403563626,23
2022-12-06,Surface,6.511765350073968,0.059390911528691255,10
2022-12-06,Mid-Depth,6.381722361810162,0.015265816268844589,10
2022-12-06,Lower Photic,6.363338093562627,0.006634326131576639,10
2022-12-06,Deep,1.2882566416150172,1.919723506070335,23
2023-01-17,Surface,6.592183568489119,0.030765077304648846,10
2023-01-17,Mid-Depth,6.537165576608009,0.018412555351780487,10
2023-01-17,Lower Photic,6.439611763713806,0.0776484190004146,10
2023-01-17,Deep,1.4318635213159452,2.291258826293902,23
2023-02-14,Surface,6.03250191013713,0.05191733366970307,10
2023-02-14,Mid-Depth,5.893942670716284,0.045400710389726914,10
2023-02-14,Lower Photic,5.505836002191009,0.27124758989251435,10
2023-02-14,Deep,1.8659117989794372,2.192799479279136,23
2023-03-14,Surface,7.3095949970500005,0.01628701851640285,10
2023-03-14,Mid-Depth,7.127664853000001,0.16216507446184164,10
2023-03-14,Lower Photic,5.6922322819,0.6504255338951457,10
2023-03-14,Deep,1.893482559295652,2.0602112685004514,23
2023-04-11,Surface,7.03316770343925,0.009615893177031048,10
2023-04-11,Mid-Depth,6.971184855771625,0.02341124510586063,10
2023-04-11,Lower Photic,6.134145512728665,0.5665984424358271,10
2023-04-11,Deep,1.6907560873371053,1.9243073569195448,23
