date,depth_group,mean_chlorophyll_a,std_chlorophyll_a,measurement_count
2017-02-07,Lower Photic,1.5100000000000002,0.4150501977672902,10
2017-02-07,Deep,1.23475,0.08855271499696295,4
2017-03-13,Surface,1.8445,0.12406203645309424,10
2017-03-13,Mid-Depth,1.6260000000000001,0.23429326352529503,10
2017-03-13,Lower Photic,1.262,0.2083559987670675,10
2017-03-13,Deep,0.5895833333333333,0.19841041919325816,4
2017-04-18,Surface,0.859637061821453,0.28558104184598365,10
2017-04-18,Mid-Depth,1.117,0.05143496432929209,10
2017-04-18,Lower Photic,0.9610000000000001,0.0417532433869913,10
2017-04-18,Deep,0.5217499999999999,0.20022716265948204,4
2017-05-16,Surface,0.7565,0.2928978775386853,10
2017-05-16,Mid-Depth,0.9020000000000001,0.09795690662508466,10
2017-05-16,Lower Photic,0.639,0.03142893217686178,10
2017-05-16,Deep,0.26787500000000003,0.1160361832935457,4
2017-06-13,Surface,1.3770000000000002,0.42677212238435214,10
2017-06-13,Mid-Depth,1.5125,0.14554972422585422,10
2017-06-13,Lower Photic,0.8225,0.07044501401802686,10
2017-06-13,Deep,0.5366666666666666,0.526653375359712,4
2017-07-11,Surface,0.777,0.2870559372511064,10
2017-07-11,Mid-Depth,1.0390000000000001,0.05743595467030112,10
2017-07-11,Lower Photic,1.06,0.18547236990991403,10
2017-07-11,Deep,0.2702083333333334,0.124600054619214,4
2017-08-08,Surface,1.068,0.2526218078032413,10
2017-08-08,Mid-Depth,1.171,0.08621033709609435,10
2017-08-08,Lower Photic,0.8414999999999999,0.13017189490140418,10
2017-08-08,Deep,0.2697756723880747,0.1494651713227872,4
2017-09-12,Surface,1.312,0.34220851343393943,10
2017-09-12,Mid-Depth,1.121,0.4115202168653308,10
2017-09-12,Lower Photic,0.8220000000000001,0.3746123922729258,10
2017-09-12,Deep,0.19775,0.07915122656451172,4
2017-10-12,Surface,0.604,0.18118130882258984,10
2017-10-12,Mid-Depth,1.181,0.2626129386674532,10
2017-10-12,Lower Photic,1.504,0.06603029607687677,10
2017-10-12,Deep,0.36675,0.38212247164140106,4
2017-11-07,Surface,1.1535,0.43806423932772437,10
2017-11-07,Mid-Depth,2.002,0.13982528780986334,10
2017-11-07,Lower Photic,1.9560000000000002,0.20244066346024017,10
2017-11-07,Deep,0.6734166666666668,0.6556659252664847,4
2017-12-13,Surface,1.8780000000000006,0.29479936680167185,10
2017-12-13,Mid-Depth,2.338,0.19193748982416128,10
2017-12-13,Lower Photic,2.466,0.30529402949360873,10
2017-12-13,Deep,1.970868909241615,0.8360869303039457,4
2018-01-11,Surface,8.752287026428798,8.382828193939687,10
2018-01-11,Mid-Depth,6.28692750696432,0.8633807629609818,10
2018-01-11,Lower Photic,5.654546299790479,0.2888736350926188,10
2018-01-11,Deep,5.374284107654225,1.2939771452618485,4
2018-02-07,Surface,7.878703237897696,7.471339515928267,10
2018-02-07,Mid-Depth,4.271905410142258,0.749528605325381,10
2018-02-07,Lower Photic,3.6246035811352173,0.27215814236590835,10
2018-02-07,Deep,2.8916690138570154,0.17681167156574112,4
2018-03-13,Surface,7.261936698745066,0.3213939932818729,10
2018-03-13,Mid-Depth,8.920386000528863,0.5223764424089394,10
2018-03-13,Lower Photic,9.448971286538253,1.6949284325573968,10
2018-03-13,Deep,6.938720025091469,4.0102813481970525,4
2018-04-10,Surface,2.8791383969953896,0.15183122264893337,10
2018-04-10,Mid-Depth,2.3999613597679246,0.1894019841798595,10
2018-04-10,Lower Photic,1.9741937821770694,0.6061291140407278,10
2018-04-10,Deep,0.75293342209626,0.11126655226741226,4
2018-05-15,Surface,1.9890922544297172,0.31445155601778857,10
2018-05-15,Mid-Depth,2.6112972166474813,0.22884527310431607,10
2018-05-15,Lower Photic,1.2611287662696338,0.3158043795338589,10
2018-05-15,Deep,0.6974372999463001,0.2653053566472515,4
2018-06-12,Surface,2.3455600116803987,0.09884116876120615,10
2018-06-12,Mid-Depth,1.9928486213723555,0.3567307882069939,10
2018-06-12,Lower Photic,1.1676459118607856,0.15515185610774224,10
2018-06-12,Deep,0.5812991381518918,0.16855601409527293,4
2018-07-17,Surface,2.513865501,0.23776727880468687,10
2018-07-17,Mid-Depth,2.947426491,0.12594541980086715,10
2018-07-17,Lower Photic,5.012698192999999,3.152529465378545,10
2018-07-17,Deep,1.593928356178219,1.00507563295376,4
2018-08-14,Surface,1.5443065822691788,0.3930111996981747,10
2018-08-14,Mid-Depth,2.139630519632109,0.1094042036428864,10
2018-08-14,Lower Photic,1.90585239885023,0.07879306674837294,10
2018-08-14,Deep,0.762049992199175,0.3750015012422278,4
2018-09-11,Surface,2.15439224240905,0.09628977548432449,10
2018-09-11,Mid-Depth,2.6411782627457563,0.28503701562419637,10
2018-09-11,Lower Photic,1.9045275989657129,0.2445920894302772,10
2018-09-11,Deep,0.8324784698207969,0.41588519685565967,4
2018-09-24,Surface,1.949981528948277,0.3763107555293079,10
2018-09-24,Mid-Depth,1.364167616595907,0.1135735584072809,10
2018-09-24,Lower Photic,0.9607974684821118,0.1523204722514858,10
2018-09-24,Deep,0.5614028091469024,0.07779520879822452,4
2018-11-14,Surface,2.6960803563826103,0.7685567670710667,10
2018-11-14,Mid-Depth,3.2430496042905235,0.20549946022454457,10
2018-11-14,Lower Photic,2.602547483518186,0.13703241696698742,10
2018-11-14,Deep,1.089984299583727,0.5989616414616488,4
2018-12-12,Surface,1.810013346883298,0.4573400785379994,10
2018-12-12,Mid-Depth,2.122052677596734,0.09685698388773172,10
2018-12-12,Lower Photic,2.115221570587407,0.08715132640709898,10
2018-12-12,Deep,1.1960087732551545,0.6968508498190374,4
2019-02-12,Surface,5.687332725419779,6.920353091104379,10
2019-02-12,Mid-Depth,3.4049465008268918,0.3209078192573971,10
2019-02-12,Lower Photic,3.23137284024432,0.19036524937764146,10
2019-02-12,Deep,4.926209432212191,1.9519667130598313,4
2019-03-12,Surface,7.814047928189458,5.290306043316015,10
2019-03-12,Mid-Depth,3.0988127638311873,0.5502272394615954,10
2019-03-12,Lower Photic,3.396465523702181,0.685280831154922,10
2019-03-12,Deep,1.6131719326977418,0.8201402100459417,4
2019-04-09,Surface,3.3418016170557943,0.897516603625337,10
2019-04-09,Mid-Depth,2.568784146999403,0.36738937093747975,10
2019-04-09,Lower Photic,2.1928801375131775,0.1874821863385626,10
2019-04-09,Deep,1.2459935641027458,0.2750996818103818,4
2019-05-14,Surface,1.6753804400288566,0.3112181411517794,10
2019-05-14,Mid-Depth,1.524348153431173,0.20649182925994228,10
2019-05-14,Lower Photic,0.7987877327958229,0.1364594528980046,10
2019-05-14,Deep,0.5682147520764829,0.030356597350118985,4
2019-06-12,Surface,1.336600741557334,0.23099880135856296,10
2019-06-12,Mid-Depth,1.5918136835032333,0.0885542067862877,10
2019-06-12,Lower Photic,0.901733854831698,0.1571471079592463,10
2019-06-12,Deep,0.5818177722137369,0.07306457962927529,4
2019-07-12,Surface,2.348391235403748,0.048274149566051555,10
2019-07-12,Mid-Depth,2.044121051714108,0.19399661413286506,10
2019-07-12,Lower Photic,1.351413540580777,0.20695495761581714,10
2019-07-12,Deep,0.5895761008040673,0.17686765136703717,4
2019-08-13,Surface,1.2694702319154096,0.10609321859753242,10
2019-08-13,Mid-Depth,1.7216089930632752,0.20524720587573195,10
2019-08-13,Lower Photic,1.5498274710974824,0.3464320375119053,10
2019-08-13,Deep,0.6083768820972815,0.1819934949625674,4
2019-09-10,Surface,1.7070135208590158,0.5943944185720492,10
2019-09-10,Mid-Depth,7.41476237350075,9.608683821773127,10
2019-09-10,Lower Photic,3.4927395543334647,1.6527938907850692,10
2019-09-10,Deep,1.4735130202363385,1.1232832959702752,4
2020-02-11,Surface,6.817775079328735,8.783577165414783,10
2020-02-11,Mid-Depth,7.55487497263901,1.2933925279342093,10
2020-02-11,Lower Photic,8.09222813634279,0.7668540005163211,10
2020-02-11,Deep,4.15097204388608,1.1262646216404892,4
2020-05-12,Surface,2.093277889404479,0.38476163649121076,10
2020-05-12,Mid-Depth,3.113530676695971,0.16789829607870438,10
2020-05-12,Lower Photic,1.6054585227763525,0.6427613323968993,10
2020-05-12,Deep,0.7194517561253868,0.23166423784360216,4
2020-06-09,Surface,2.768513302142617,1.1677722379968842,10
2020-06-09,Mid-Depth,4.205591844497779,0.2610287751375303,10
2020-06-09,Lower Photic,2.6036475139559374,1.4141902191020217,10
2020-06-09,Deep,1.0418083913600809,0.47577425273397494,4
2020-07-14,Surface,3.360208299000825,0.47507718480155664,10
2020-07-14,Mid-Depth,3.6031023106936866,0.18383119621624752,10
2020-07-14,Lower Photic,1.8652014029170112,0.6665178519441272,10
2020-07-14,Deep,0.8948897943866192,0.28370300273723603,4
2020-08-11,Surface,1.674829307558095,0.026093393779851762,10
2020-08-11,Mid-Depth,1.810278809749018,0.158516768437448,10
2020-08-11,Lower Photic,1.5389591612308084,0.6056964272588553,10
2020-08-11,Deep,0.6484831748880283,0.1921266508474437,4
2020-09-08,Surface,1.482193203806359,0.1083305908080898,10
2020-09-08,Mid-Depth,1.534294723226682,0.10990893978953079,10
2020-09-08,Lower Photic,0.9193694084167123,0.17437833860758664,10
2020-09-08,Deep,0.5658529790419221,0.036259204719598544,4
2020-10-13,Surface,1.362731184728692,0.24966633353942896,10
2020-10-13,Mid-Depth,2.6079529433813162,0.4328798954900905,10
2020-10-13,Lower Photic,1.7645588450488952,0.491122863557025,10
2020-10-13,Deep,0.6022614895863784,0.14954164375349144,4
2020-11-10,Surface,9.514661014562336,0.6495820583690224,10
2020-11-10,Mid-Depth,5.81905576033204,0.8056182279143325,10
2020-11-10,Lower Photic,4.302832840833316,0.9501765627605837,10
2020-11-10,Deep,3.138769494604678,3.2160381093823167,4
2020-12-08,Surface,2.346159692855997,0.0933976597928532,10
2020-12-08,Mid-Depth,2.3979339552914523,0.15678532960614464,10
2020-12-08,Lower Photic,2.494398830464423,0.10963987714448101,10
2020-12-08,Deep,1.445391895963673,0.8638281583696926,4
2021-01-19,Surface,2.6851021928259238,0.8869963084014992,10
2021-01-19,Mid-Depth,3.7772581950612563,0.3010059528854471,10
2021-01-19,Lower Photic,3.81723443849071,0.24144354148931343,10
2021-01-19,Deep,3.8513367838249706,0.05266785098121622,4
2021-02-16,Surface,3.380751044492645,0.9203436345856131,10
2021-02-16,Mid-Depth,3.86528773116857,0.30157434108403003,10
2021-02-16,Lower Photic,2.5822909880170957,0.33673684052273495,10
2021-02-16,Deep,1.8216744778819365,0.4717421096720583,4
2021-03-16,Surface,3.135489515498881,0.19190385933312,10
2021-03-16,Mid-Depth,2.244651224234037,0.31730301794248916,10
2021-03-16,Lower Photic,1.6162595000152102,0.14246998405672784,10
2021-03-16,Deep,1.2425971224941552,0.08401209389004549,4
2021-04-13,Surface,3.14644322644776,0.8098358939987778,10
2021-04-13,Mid-Depth,3.1682203028508065,0.5475062707466022,10
2021-04-13,Lower Photic,2.009615692161278,0.18033676295763862,10
2021-04-13,Deep,1.5302115889743952,0.06611071312470515,4
2021-05-11,Surface,1.431656138771078,0.4091194533362416,10
2021-05-11,Mid-Depth,2.838991367649506,0.5332376966473609,10
2021-05-11,Lower Photic,1.2449399932919685,0.18179298795076365,10
2021-05-11,Deep,0.7504303214651601,0.28675127208633827,4
2021-06-08,Surface,1.4064873979136565,0.33827453528372475,10
2021-06-08,Mid-Depth,1.6389111761916884,0.18376508204346426,10
2021-06-08,Lower Photic,1.050081375510751,0.21381790294181313,10
2021-06-08,Deep,0.6395278446477508,0.08938615327651916,4
2021-07-13,Surface,1.979374414218464,0.064825354420112,10
2021-07-13,Mid-Depth,2.15144023178227,0.19237149394057312,10
2021-07-13,Lower Photic,1.804271254618568,0.5338180555742782,10
2021-07-13,Deep,0.7490502258972613,0.23070915067808656,4
2021-08-10,Surface,1.1373086230110685,0.4060616858888617,10
2021-08-10,Mid-Depth,1.8558748965502097,0.12667118170839278,10
2021-08-10,Lower Photic,1.5437558292916314,0.3603111341147486,10
2021-08-10,Deep,0.7104194296920382,0.24212133264269964,4
2021-09-07,Surface,1.6937075799950114,0.7761581382547474,10
2021-09-07,Mid-Depth,2.9212742756265184,0.23521066755216935,10
2021-09-07,Lower Photic,1.9642999607810665,0.28796649799143864,10
2021-09-07,Deep,0.7440542280212189,0.25963695692384875,4
2021-10-12,Surface,2.2831870613484093,0.7540953909383398,10
2021-10-12,Mid-Depth,3.435739649174888,0.162737093166551,10
2021-10-12,Lower Photic,3.0035347803097077,0.38705403721119047,10
2021-10-12,Deep,1.204937586810411,0.45483207190964364,4
2021-11-09,Surface,6.724386148914741,7.163337556890997,10
2021-11-09,Mid-Depth,6.922864117636583,0.33958396635163157,10
2021-11-09,Lower Photic,7.553389831225678,0.700169066385896,10
2021-11-09,Deep,2.2189895747047115,1.6974617734090258,4
2021-12-07,Surface,2.641214477956673,0.9167031824393408,10
2021-12-07,Mid-Depth,9.911594147264548,6.675983783523737,10
2021-12-07,Lower Photic,10.512919168230578,0.6681130586502383,10
2021-12-07,Deep,9.348634104840038,3.844218156196825,4
2022-01-18,Surface,2.3115809185441463,0.7233340315380077,10
2022-01-18,Mid-Depth,3.138322615816378,0.2876594618487733,10
2022-01-18,Lower Photic,1.7794950099455034,0.2635422752183642,10
2022-01-18,Deep,1.1090890166475331,0.22315889246820703,4
2022-02-08,Surface,2.453386320778011,0.8811766865393902,10
2022-02-08,Mid-Depth,3.333073019196094,0.1463436565335102,10
2022-02-08,Lower Photic,3.239614030849335,0.19169716590650418,10
2022-02-08,Deep,3.754546555776063,0.45161073749221464,4
2022-03-08,Surface,2.6110410327657685,0.9859376747366768,10
2022-03-08,Mid-Depth,1.5452258786716278,0.31738771094093576,10
2022-03-08,Lower Photic,0.9617299746672391,0.11707134787059846,10
2022-03-08,Deep,0.7243602959637281,0.06883623695698651,4
2022-04-05,Surface,2.121317361000498,0.5560941249578449,10
2022-04-05,Mid-Depth,3.3634499230298887,0.6611633357944666,10
2022-04-05,Lower Photic,3.016243492385115,0.8050390718411669,10
2022-04-05,Deep,1.3092689571321978,0.2701822203897737,4
2022-05-10,Surface,1.6944912085333192,0.4026419361997285,10
2022-05-10,Mid-Depth,1.9768739645495146,0.1662689927923087,10
2022-05-10,Lower Photic,1.23525769201575,0.16282078249702225,10
2022-05-10,Deep,0.7235319306807079,0.23821485217636718,4
2022-06-14,Surface,1.905212318994889,0.1210607483060476,10
2022-06-14,Mid-Depth,2.277045562850564,0.35978748931310034,10
2022-06-14,Lower Photic,1.6531259956185143,0.4998049927164256,10
2022-06-14,Deep,0.6692419736352835,0.19617432538675875,4
2022-07-12,Surface,1.6120014293767828,0.3123677324925441,10
2022-07-12,Mid-Depth,1.7210961575625077,0.0860349660378614,10
2022-07-12,Lower Photic,1.3212373476753432,0.13170665406069604,10
2022-07-12,Deep,0.6862735045931662,0.2326349698146967,4
2022-08-09,Surface,1.895803955199936,0.3167338712071623,10
2022-08-09,Mid-Depth,2.341983318756034,0.1532536931415422,10
2022-08-09,Lower Photic,1.9444940429471007,0.30398749561210736,10
2022-08-09,Deep,0.758679717665496,0.325854231871758,4
2022-09-06,Surface,1.7484837194527703,0.4926070770500102,10
2022-09-06,Mid-Depth,2.39621966478001,0.15477597209009036,10
2022-09-06,Lower Photic,1.68256562558602,0.1784654537427872,10
2022-09-06,Deep,0.8651174658852787,0.37525464892024984,4
2022-10-18,Surface,2.940376815303816,1.1422272746516828,10
2022-10-18,Mid-Depth,3.222131053960535,0.5671235388438858,10
2022-10-18,Lower Photic,2.4105471362593667,0.21232668166407842,10
2022-10-18,Deep,1.0470210800607684,0.39739325525927993,4
2022-11-08,Surface,2.414392746325345,0.7168480752013242,10
2022-11-08,Mid-Depth,2.4643001942609026,0.41436935649549494,10
2022-11-08,Lower Photic,1.246891412580723,0.2276639798489907,10
2022-11-08,Deep,0.7695790375058581,0.2501158968973289,4
2022-12-06,Surface,1.953027251785579,0.6202890462275625,10
2022-12-06,Mid-Depth,2.529173662209488,0.10007323170315255,10
2022-12-06,Lower Photic,2.482544201794575,0.16994953131285115,10
2022-12-06,Deep,1.8236576283727624,0.7690235327571207,4
2023-01-17,Surface,2.404316625794236,0.4546891232316619,10
2023-01-17,Mid-Depth,2.718560817739805,0.08053983413799219,10
2023-01-17,Lower Photic,2.31220518896788,0.1710516359164207,10
2023-01-17,Deep,1.7811053272609034,0.4741898772809253,4
2023-02-14,Surface,2.3780408602565997,0.7669102293967022,10
2023-02-14,Mid-Depth,6.854829328716238,6.534604964384501,10
2023-02-14,Lower Photic,3.7852874642242407,0.9433415175736891,10
2023-02-14,Deep,3.5966243716596766,0.08105240882859988,4
2023-03-14,Surface,4.736548415678115,5.832410170901606,10
2023-03-14,Mid-Depth,4.4038641458365095,3.647614496707706,10
2023-03-14,Lower Photic,5.572292320296239,7.636026908017168,10
2023-03-14,Deep,2.2214052301882123,0.8585945774560051,4
2023-04-11,Surface,1.9568516203633677,0.6527919213249211,10
2023-04-11,Mid-Depth,2.445948941068547,0.1311067867020381,10
2023-04-11,Lower Photic,2.1924950489306996,0.2214806146043945,10
2023-04-11,Deep,0.8492055039668277,0.40268013778759437,4
2023-05-09,Surface,1.2862658510011424,0.5079930446726441,10
2023-05-09,Mid-Depth,2.183762396904632,0.14947813563181533,10
2023-05-09,Lower Photic,2.023581903009269,0.44208638626481367,10
2023-05-09,Deep,0.8229171838611885,0.30142433781946393,4
2023-06-13,Surface,1.6196043720491944,0.5088701958291488,10
2023-06-13,Mid-Depth,2.422766703949106,0.28494799891834355,10
2023-06-13,Lower Photic,1.5064226635845548,0.2560760004043664,10
2023-06-13,Deep,0.6479309013459101,0.2039454250789764,4
2023-07-18,Surface,2.203525876881731,0.876324159299236,10
2023-07-18,Mid-Depth,3.797017463644731,0.22193853805631988,10
2023-07-18,Lower Photic,5.152702041839177,3.260980429842479,10
2023-07-18,Deep,1.3485357476574835,1.3527577703297393,4
2023-08-16,Surface,2.397685764279091,1.0783286354299098,10
2023-08-16,Mid-Depth,3.9462525344959736,0.29387233791073764,10
2023-08-16,Lower Photic,2.287746521404171,0.6068970136614122,10
2023-08-16,Deep,1.0718317193070996,0.5347834798741848,4
2023-09-05,Surface,2.0972118037039693,0.5999397064225679,10
2023-09-05,Mid-Depth,2.9867790224936774,0.2758704453897218,10
2023-09-05,Lower Photic,1.453374013148505,0.4521343191571762,10
2023-09-05,Deep,0.5862326515520484,0.17195756396498554,4
2023-10-18,Surface,19.306422639294446,5.664830650504348,10
2023-10-18,Mid-Depth,34.15525833877947,3.1617810370292014,10
2023-10-18,Lower Photic,26.273881279252613,6.763418791420358,10
2023-10-18,Deep,5.8090724517716295,2.508408967813936,4
2023-11-14,Surface,2.4456328520319497,0.46298729272576244,10
2023-11-14,Mid-Depth,6.76303936580126,5.808625098531243,10
2023-11-14,Lower Photic,5.351732373047787,3.9460386651834645,10
2023-11-14,Deep,2.112285441623478,1.5427750697716351,4
2023-12-05,Surface,2.845376781807866,0.7629808299269701,10
2023-12-05,Mid-Depth,4.36372266057906,1.9116213061131264,10
2023-12-05,Lower Photic,4.394722304725837,1.793414730927834,10
2023-12-05,Deep,3.0523497411604685,2.054041206429625,4
