date,depth_group,mean_chlorophyll,std_chlorophyll,measurement_count
2017-02-08,Deep,0.6122113689696758,0.28687371152851454,23
2017-03-14,Surface,1.3920000000000001,0.09235198367598221,10
2017-03-14,Mid-Depth,1.7719999999999998,0.19645751590498026,10
2017-03-14,Lower Photic,1.47,0.3552463933666322,10
2017-03-14,Deep,0.30375815779404364,0.2188658814735924,23
2017-04-19,Surface,0.324,0.03470510689285432,10
2017-04-19,Mid-Depth,0.3970000000000001,0.014181364924121757,10
2017-04-19,Lower Photic,0.483,0.044733780424988795,10
2017-04-19,Deep,0.1296688523609199,0.16679208650134741,23
2017-05-17,Surface,0.409,0.032472210341220144,10
2017-05-17,Mid-Depth,0.437,0.004830458915396484,10
2017-05-17,Lower Photic,0.46399999999999997,0.05910442735813734,10
2017-05-17,Deep,0.12146376811594202,0.15533904720699204,23
2017-06-21,Surface,0.614,0.10834102536794536,10
2017-06-21,Mid-Depth,0.993,0.10594023472379763,10
2017-06-21,Lower Photic,1.0859999999999999,0.06603029607687669,10
2017-06-21,Deep,0.11584602118116054,0.11635937611272217,23
2017-07-12,Surface,0.5269999999999999,0.04691600058733813,10
2017-07-12,Mid-Depth,0.5810000000000001,0.05445691467165172,10
2017-07-12,Lower Photic,0.34900000000000003,0.07837941906733764,10
2017-07-12,Deep,0.07486493913659789,0.02964599568037943,23
2017-08-09,Surface,0.674,0.05168279318217148,10
2017-08-09,Mid-Depth,0.826,0.03204163957519442,10
2017-08-09,Lower Photic,0.724,0.1163519564845292,10
2017-08-09,Deep,0.08630173951694778,0.0910065992902542,23
2017-09-13,Surface,0.974,0.09686187187031965,10
2017-09-13,Mid-Depth,0.907,0.2220635544663334,10
2017-09-13,Lower Photic,0.321,0.04228212125447086,10
2017-09-13,Deep,0.08627007339753272,0.04628760604965304,23
2017-10-13,Surface,0.6060000000000001,0.07848566748139435,10
2017-10-13,Mid-Depth,0.795,0.10490736654570812,10
2017-10-13,Lower Photic,0.9970000000000001,0.04448470398787531,10
2017-10-13,Deep,0.08656986433196007,0.09841734025477453,23
2017-11-08,Surface,1.1079999999999999,0.2577164678047908,10
2017-11-08,Mid-Depth,1.5240000000000002,0.17914612285319864,10
2017-11-08,Lower Photic,1.939,0.25462172378299186,10
2017-11-08,Deep,0.2481567097712399,0.43258544539291705,23
2017-12-14,Surface,2.5860000000000003,0.3451634073562518,10
2017-12-14,Mid-Depth,3.075,0.3609093453425051,10
2017-12-14,Lower Photic,3.183,0.10198583779677993,10
2017-12-14,Deep,0.5190917844022144,0.8213598263754018,23
2018-01-11,Surface,5.3105531504883645,0.05207710748618601,10
2018-01-11,Mid-Depth,5.688240281690459,0.08897194222793223,10
2018-01-11,Lower Photic,5.618756277828416,0.1179057107967018,10
2018-01-11,Deep,1.4512562172970607,1.9644133971408209,23
2018-02-07,Surface,4.505032748524064,0.971829937862399,10
2018-02-07,Mid-Depth,6.801609533710748,0.411413678530165,10
2018-02-07,Lower Photic,6.774494817250951,0.41751257925431723,10
2018-02-07,Deep,1.3702024984621497,0.7915224757945066,23
2018-02-28,Surface,3.3433090918648345,0.21225495410248893,10
2018-02-28,Mid-Depth,3.827637874618717,0.2022676787877196,10
2018-02-28,Lower Photic,2.5127567297509996,0.4530622296009902,10
2018-02-28,Deep,0.6863076893451474,0.23513766067408381,23
2018-03-15,Surface,5.679800016141051,0.24261089230771674,10
2018-03-15,Mid-Depth,6.897336470864007,0.8401331742846389,10
2018-03-15,Lower Photic,7.047080096739107,0.8932153003812272,10
2018-03-15,Deep,0.7149892462200858,0.5798369150057875,23
2018-04-12,Surface,1.382873583998196,0.05658298388151567,10
2018-04-12,Mid-Depth,1.7372469058779771,0.14949462387476703,10
2018-04-12,Lower Photic,1.8347205860627027,0.10669471794248293,10
2018-04-12,Deep,0.477818113420881,0.19165426939097685,23
2018-05-16,Surface,1.370073318972941,0.1848137346044628,10
2018-05-16,Mid-Depth,1.771278344468671,0.061688338445722336,10
2018-05-16,Lower Photic,1.763338188712868,0.06423997496784178,10
2018-05-16,Deep,0.4631589435992998,0.2662219139584027,23
2018-06-13,Surface,0.8626307366458121,0.09978860626337828,10
2018-06-13,Mid-Depth,1.177996982823793,0.08589832561537639,10
2018-06-13,Lower Photic,1.3811038640156752,0.056473134161230336,10
2018-06-13,Deep,0.45980954780464744,0.2311726992594317,23
2018-07-18,Surface,1.103682995263243,0.02663639456432135,10
2018-07-18,Mid-Depth,1.158706919439914,0.022015349565467874,10
2018-07-18,Lower Photic,1.6992423959024023,0.3875980877155783,10
2018-07-18,Deep,0.47159873586062734,0.35412857829491956,23
2018-08-16,Surface,0.7164284585515958,0.1559280759893762,10
2018-08-16,Mid-Depth,0.9576136825193213,0.060397392687386565,10
2018-08-16,Lower Photic,1.7155247094586472,0.37568778177192524,10
2018-08-16,Deep,0.5321117018457425,0.41560569490182375,23
2018-09-12,Surface,0.9828219941238665,0.07762397427835122,10
2018-09-12,Mid-Depth,1.244304555678802,0.07264329238581407,10
2018-09-12,Lower Photic,1.6255408002951213,0.18364494238163032,10
2018-09-12,Deep,0.5020988974123658,0.30521274592632003,23
2018-09-24,Surface,2.100122293977437,0.15899442803411581,10
2018-09-24,Mid-Depth,1.8359173344129889,0.4050262685394445,10
2018-09-24,Lower Photic,0.9773544866432395,0.06289444559176612,10
2018-09-24,Deep,0.43407369463972145,0.10463111001190449,23
2018-10-10,Surface,8.29949773003855,3.0881913569634785,10
2018-10-10,Mid-Depth,5.5764417691017885,0.7697581487864551,10
2018-10-10,Lower Photic,4.6209177885035375,0.7487349422383202,10
2018-10-10,Deep,0.5447084010997542,0.3778253085678217,23
2018-11-14,Surface,2.588485818361907,0.75568772476167,10
2018-11-14,Mid-Depth,3.4383459253459128,0.1855354856681264,10
2018-11-14,Lower Photic,3.149022442961131,0.6462437425238966,10
2018-11-14,Deep,0.5024035175953746,0.3198473008938106,23
2018-12-12,Surface,2.051809134005416,0.3458178169444437,10
2018-12-12,Mid-Depth,2.2850109864382544,0.03519970298429445,10
2018-12-12,Lower Photic,2.3162256381711233,0.030958752151462467,10
2018-12-12,Deep,0.5843751307418009,0.4905613523674199,23
2019-02-12,Surface,2.9635680663467947,0.2532061948551522,10
2019-02-12,Mid-Depth,1.9033539278417517,0.22403153783929206,10
2019-02-12,Lower Photic,1.8618251416354874,0.13219616914278093,10
2019-02-12,Deep,0.8126483764662054,0.6653428018035417,23
2019-03-12,Surface,3.096689599282983,0.4268874982642156,10
2019-03-12,Mid-Depth,3.146622887345037,0.4392621422631547,10
2019-03-12,Lower Photic,1.528408365890563,0.23449187567272317,10
2019-03-12,Deep,0.46414809721570094,0.19675687026603939,23
2019-04-09,Surface,2.7508672427344933,0.813093046171332,10
2019-04-09,Mid-Depth,3.5923097190398527,0.5166724512303024,10
2019-04-09,Lower Photic,1.618225434679383,0.42307777930598733,10
2019-04-09,Deep,0.4445862802272874,0.12384241538456263,23
2019-05-14,Surface,1.1688695104480158,0.0154139912958805,10
2019-05-14,Mid-Depth,1.15164208882869,0.03339213298713288,10
2019-05-14,Lower Photic,1.107324742584661,0.038944210777811836,10
2019-05-14,Deep,0.40853856214718737,0.0908264754404898,23
2019-06-12,Surface,0.8419867776592213,0.08992447676681722,10
2019-06-12,Mid-Depth,1.1155937356856303,0.11160014476467671,10
2019-06-12,Lower Photic,1.4955793408602591,0.10465849339336551,10
2019-06-12,Deep,0.43819656888551384,0.13320303838657335,23
2019-07-12,Surface,1.370242450252132,0.013343183446983287,10
2019-07-12,Mid-Depth,1.4400468759620701,0.019268265330052835,10
2019-07-12,Lower Photic,2.369443608648647,0.6083798848217932,10
2019-07-12,Deep,0.5058346617468178,0.37368041085695564,23
2019-08-13,Surface,1.18029483199129,0.06797990149660706,10
2019-08-13,Mid-Depth,1.3665641128835009,0.12405044223382494,10
2019-08-13,Lower Photic,2.1875248581778197,0.2638964045307668,10
2019-08-13,Deep,0.4870803261990266,0.2864809878290285,23
2019-09-10,Surface,0.9874034629211357,0.24802402550538663,10
2019-09-10,Mid-Depth,1.1965765860352398,0.05761721956113769,10
2019-09-10,Lower Photic,1.99741400247146,0.5202549577831053,10
2019-09-10,Deep,0.49333378023891006,0.2627978616938773,23
2020-01-23,Surface,3.191409045091518,0.11000611685446815,10
2020-01-23,Mid-Depth,3.338787096733809,0.021179025065906024,10
2020-01-23,Lower Photic,3.282318988407293,0.056726411026984266,10
2020-01-23,Deep,0.9067747550661471,0.9481956712308812,23
2020-02-11,Surface,2.992767965359481,0.39665757116847206,10
2020-02-11,Mid-Depth,5.106323633695529,2.7489804007230467,10
2020-02-11,Lower Photic,8.969778294595027,2.908496624195903,10
2020-02-11,Deep,0.9016887645331565,0.9285434074253095,23
2020-03-10,Surface,2.870703458557061,0.10522096871891394,10
2020-03-10,Mid-Depth,3.0867657910833386,0.0698322161728927,10
2020-03-10,Lower Photic,3.256861381243695,0.09377722953485894,10
2020-03-10,Deep,0.9925413235688432,1.0290789657361363,23
2020-04-14,Surface,1.329314454010969,0.09841865681374803,10
2020-04-14,Mid-Depth,2.225919888544295,0.4992343100227033,10
2020-04-14,Lower Photic,3.2986998533922858,0.1608065965624303,10
2020-04-14,Deep,0.6238371279267002,0.4130506308417632,23
2020-05-12,Surface,1.8011647997416698,0.014945776622838063,10
2020-05-12,Mid-Depth,2.419504394808402,0.5179787815838263,10
2020-05-12,Lower Photic,3.279659905098889,0.4294453773738767,10
2020-05-12,Deep,0.5738669293467207,0.28902230904799925,23
2020-06-09,Surface,2.434165961975853,0.5743572039933358,10
2020-06-09,Mid-Depth,3.5818248594407036,0.14710576875464781,10
2020-06-09,Lower Photic,7.216399410815077,3.413883337292212,10
2020-06-09,Deep,0.556345662581077,0.201567135518999,23
2020-07-14,Surface,1.532446148854546,0.21455560564712242,10
2020-07-14,Mid-Depth,2.893350122236858,1.3971206521111477,10
2020-07-14,Lower Photic,9.964533935400992,3.7894676730602197,10
2020-07-14,Deep,0.588235941892189,0.46457239460910654,23
2020-08-11,Surface,1.3407922333189117,0.013972632445488598,10
2020-08-11,Mid-Depth,1.419560045093654,0.12855822378636983,10
2020-08-11,Lower Photic,2.1237072810819524,0.10071567615859876,10
2020-08-11,Deep,0.5600637752494505,0.3526885972150823,23
2020-09-08,Surface,1.107175260552559,0.08815152613994011,10
2020-09-08,Mid-Depth,1.262473051732485,0.032028241853924576,10
2020-09-08,Lower Photic,1.5291135930778261,0.07497769749472691,10
2020-09-08,Deep,0.5238629089197702,0.23678141310096834,23
2020-10-13,Surface,1.193885241526715,0.11456964256448463,10
2020-10-13,Mid-Depth,1.394928229986339,0.03903128109687144,10
2020-10-13,Lower Photic,1.7338205632263641,0.09536020532085752,10
2020-10-13,Deep,0.5692676246576023,0.2433641845131038,23
2020-11-10,Surface,1.744856796586302,0.10522317897670555,10
2020-11-10,Mid-Depth,2.0437178561340956,0.09276532236879652,10
2020-11-10,Lower Photic,2.4727411310216594,0.08407790843907693,10
2020-11-10,Deep,0.5412222239490656,0.3335091151876246,23
2020-12-08,Surface,1.9159865443466821,0.1975369388992218,10
2020-12-08,Mid-Depth,2.132734530100735,0.03440133116846532,10
2020-12-08,Lower Photic,2.237668904335064,0.024843054838323088,10
2020-12-08,Deep,0.5972423996700326,0.4649109753720349,23
2021-01-19,Surface,3.141404573431441,0.20415491416880766,10
2021-01-19,Mid-Depth,3.5055730187305443,0.03420203579251822,10
2021-01-19,Lower Photic,3.6369625607767717,0.11537856080638081,10
2021-01-19,Deep,0.8380639628134103,0.9507108567822793,23
2021-02-16,Surface,4.105443692207311,1.5221300086891325,10
2021-02-16,Mid-Depth,10.213898400652495,1.5245904340447767,10
2021-02-16,Lower Photic,6.137256071147533,3.0762709580655234,10
2021-02-16,Deep,0.7292838888194489,0.4852415905501465,23
2021-03-16,Surface,2.714787350830661,0.1939787997302774,10
2021-03-16,Mid-Depth,3.226830171308703,0.17102878606449595,10
2021-03-16,Lower Photic,2.364247632083844,0.44655744625416627,10
2021-03-16,Deep,0.6751228691972194,0.4243634822942942,23
2021-04-13,Surface,2.0569472614302837,0.33322999683085314,10
2021-04-13,Mid-Depth,2.844927073113071,0.23945019915621404,10
2021-04-13,Lower Photic,1.9380980356056843,0.16473771128483558,10
2021-04-13,Deep,0.6154912877609869,0.32611609659541546,23
2021-05-11,Surface,1.36910113160047,0.17283840386808197,10
2021-05-11,Mid-Depth,1.856528462473636,0.12572744451418572,10
2021-05-11,Lower Photic,1.493457440786589,0.2228743923483477,10
2021-05-11,Deep,0.5502820125392753,0.156116983830892,23
2021-06-08,Surface,1.0622882582525857,0.03258023797874074,10
2021-06-08,Mid-Depth,1.414101303089838,0.20742791803764893,10
2021-06-08,Lower Photic,1.409164652971374,0.21293426719907596,10
2021-06-08,Deep,0.516570516520014,0.10955757227289067,23
2021-07-13,Surface,1.2377056941484492,0.12411876978155717,10
2021-07-13,Mid-Depth,1.6274601428901199,0.35065175036137336,10
2021-07-13,Lower Photic,2.1684928595063733,0.35953939367722904,10
2021-07-13,Deep,0.51276420140416,0.16236435842323754,23
2021-08-10,Surface,1.2346926366588717,0.06601497416711029,10
2021-08-10,Mid-Depth,1.511992892980106,0.21529502108285947,10
2021-08-10,Lower Photic,2.7557867494449053,0.22463701339909792,10
2021-08-10,Deep,0.6187542219031599,0.4931231589186695,23
2021-09-07,Surface,1.2720290422260974,0.3061219794471299,10
2021-09-07,Mid-Depth,1.7033864687798652,0.13894286525236904,10
2021-09-07,Lower Photic,2.442569232851778,0.2964096417671234,10
2021-09-07,Deep,0.6115706367127975,0.46786052526473365,23
2021-10-12,Surface,1.3618227411161137,0.3250282975679296,10
2021-10-12,Mid-Depth,1.787301836701469,0.07715115816450072,10
2021-10-12,Lower Photic,2.887287296839165,0.49506248380139606,10
2021-10-12,Deep,0.6225905487203947,0.46375473727036304,23
2021-11-09,Surface,1.962657082038485,0.4612178746043066,10
2021-11-09,Mid-Depth,2.7445183084196154,0.01651235949511333,10
2021-11-09,Lower Photic,3.221827188930098,0.3035364395095069,10
2021-11-09,Deep,0.6091165092705232,0.48587105380730583,23
2021-12-07,Surface,3.64035951362123,0.26026178766368996,10
2021-12-07,Mid-Depth,8.990225148949685,2.744819178185757,10
2021-12-07,Lower Photic,5.392293769300987,0.5928096812471199,10
2021-12-07,Deep,1.0005326817815,1.592461501123414,23
2022-01-18,Surface,3.036594150876367,0.20611439638006937,10
2022-01-18,Mid-Depth,3.5731431443111865,0.053415280400446644,10
2022-01-18,Lower Photic,3.596855674845436,0.0636677506017888,10
2022-01-18,Deep,0.8213518804508976,0.7819016173299493,23
2022-02-08,Surface,2.116805783760562,0.017623333936743344,10
2022-02-08,Mid-Depth,2.218382765546313,0.05065164486497819,10
2022-02-08,Lower Photic,2.288687826441606,0.02409355208993358,10
2022-02-08,Deep,0.8126467352724032,0.5885911456238191,23
2022-03-08,Surface,1.367520211295961,0.27682594002853333,10
2022-03-08,Mid-Depth,2.1039112630389005,0.09934453899154723,10
2022-03-08,Lower Photic,1.8510318951564773,0.22247687747685885,10
2022-03-08,Deep,0.534742101979993,0.2245724993675573,23
2022-04-05,Surface,1.176711256935341,0.07999219629601242,10
2022-04-05,Mid-Depth,1.7583789843991577,0.3343850954331161,10
2022-04-05,Lower Photic,2.587302182984638,0.14347638594001666,10
2022-04-05,Deep,0.6322301718153667,0.3272890350385587,23
2022-05-10,Surface,1.1285976181844197,0.1320971563168508,10
2022-05-10,Mid-Depth,1.4013171786209289,0.029435190534186553,10
2022-05-10,Lower Photic,1.7556415034944237,0.27895877276108383,10
2022-05-10,Deep,0.5788644129019653,0.2876741936542318,23
2022-06-14,Surface,1.2848724655295922,0.12890897983435112,10
2022-06-14,Mid-Depth,1.409085242957466,0.01621910833856095,10
2022-06-14,Lower Photic,1.755748310602074,0.16382964108660455,10
2022-06-14,Deep,0.5432806140628472,0.17435307550300025,23
2022-07-12,Surface,1.0286542901633529,0.04298031309835371,10
2022-07-12,Mid-Depth,1.1059970316050858,0.07525630348440511,10
2022-07-12,Lower Photic,1.6025486021585997,0.1406955925243488,10
2022-07-12,Deep,0.5461556789353128,0.23195231888111273,23
2022-08-09,Surface,1.1759999977925781,0.16660009369257942,10
2022-08-09,Mid-Depth,1.4651293443114382,0.06746698441330203,10
2022-08-09,Lower Photic,1.782392178982412,0.3081114314414399,10
2022-08-09,Deep,0.5735388644979446,0.3211160221099316,23
2022-09-06,Surface,1.0990373925569596,0.3938041590660139,10
2022-09-06,Mid-Depth,1.842780116966011,0.20307666043804698,10
2022-09-06,Lower Photic,1.692651315905413,0.16652109737053983,10
2022-09-06,Deep,0.5748770023812864,0.2898167339350427,23
2022-10-18,Surface,1.595089441749359,0.3936409017482213,10
2022-10-18,Mid-Depth,2.1567203857085357,0.08593767784424998,10
2022-10-18,Lower Photic,2.284406661775302,0.2332700316440012,10
2022-10-18,Deep,0.5398759527640051,0.2052076047688492,23
2022-11-08,Surface,1.1725371739377874,0.31671477071596726,10
2022-11-08,Mid-Depth,1.7046762917636642,0.017572727182792423,10
2022-11-08,Lower Photic,2.058169708449019,0.3684809093746181,10
2022-11-08,Deep,0.6591011569370742,0.4859340014295612,23
2022-12-06,Surface,2.0365280283238967,0.4601985123436105,10
2022-12-06,Mid-Depth,2.68425505770279,0.15428751066738935,10
2022-12-06,Lower Photic,2.838048352321886,0.03696525136721505,10
2022-12-06,Deep,0.6791634942097919,0.6141444747232664,23
2023-01-17,Surface,2.1385444788129826,0.16112833490410525,10
2023-01-17,Mid-Depth,2.3965301391441534,0.054092163236831685,10
2023-01-17,Lower Photic,2.670524825842341,0.19178705127692933,10
2023-01-17,Deep,0.83999930547839,0.7007667293352287,23
2023-02-14,Surface,2.29999993903262,0.2055287176075636,10
2023-02-14,Mid-Depth,2.512541934381396,0.033493943534993305,10
2023-02-14,Lower Photic,2.0364453842187915,0.3335097969427787,10
2023-02-14,Deep,0.8855178840814354,0.5095145770077304,23
2023-03-14,Surface,1.6139585708,0.2766210548934347,10
2023-03-14,Mid-Depth,2.0364731047999998,0.07501353700728647,10
2023-03-14,Lower Photic,2.2627230253,0.13516720053086256,10
2023-03-14,Deep,0.7058082205072465,0.2502414244634409,23
2023-04-11,Surface,0.790589051145494,0.05094998643399777,10
2023-04-11,Mid-Depth,0.9286551265441032,0.030119308902948443,10
2023-04-11,Lower Photic,1.29080202800141,0.11923573447274204,10
2023-04-11,Deep,0.695927183190523,0.4724057490638426,23
2023-05-09,Surface,0.998190724731371,0.14743710125484666,10
2023-05-09,Mid-Depth,1.285135606921022,0.13159342378368213,10
2023-05-09,Lower Photic,1.925623088445669,0.32568529468957097,10
2023-05-09,Deep,0.618028376285468,0.3547123336609125,23
